################################################################################
# Voter Autrement 2017
################################################################################
#
# This dataset Voter Autrement is made available under the Open Database
# License: http://opendatacommons.org/licenses/odbl/1.0/. Any rights in
# individual contents of the database are licensed under the Database
# Contents License: http://opendatacommons.org/licenses/dbcl/1.0/
#
# Antoinette Baujard, GATE Lyon Saint-Étienne, Université Jean Monnet, Saint-Étienne
# Renaud Blanch, LIG, Univ. Grenoble-Alpes
# Sylvain Bouveret, LIG, Univ. Grenoble-Alpes
# François Durand, LAMSADE, Université Paris-Dauphine
# Herrade Igersheim, CNRS, BETA, Université de Strasbourg
# Jérôme Lang, LAMSADE CNRS, Université Paris-Dauphine
# Annick Laruelle, UPV-EHU, Universidad del País Vasco
# Jean-François Laslier, CNRS, Paris School of Economics
# Isabelle Lebon, CREM, Universités Caen-Normandie et Rennes 1
# Vincent Merlin, CNRS, CREM, Universités Caen-Normandie et Rennes 1
#
################################################################################
#
# Dataset: Online experiment Evaluation Voting -1/0/1/2.
# Format: CSV with header
#
# Participants were asked to give a score to each candidate, on the scale (-1,0,1,2).
# If the score is empty, it means that the voter did not evaluate the candidate (means
# the least score).
#
# * Column 1: Voter number
# * Column 2: score of Nathalie Arthaud
# * Column 3: score of François Asselineau
# * Column 4: score of Jacques Cheminade
# * Column 5: score of Nicolas Dupont-Aignan
# * Column 6: score of François Fillon
# * Column 7: score of Benoît Hamon
# * Column 8: score of Jean Lassalle
# * Column 9: score of Marine Le Pen
# * Column 10: score of Emmanuel Macron
# * Column 11: score of Jean-Luc Mélenchon
# * Column 12: score of Philippe Poutou
# * Column 13: vote at the first round of the official election (extracted from the questionnaire)
#
################################################################################
Voter,Nathalie Arthaud,François Asselineau,Jacques Cheminade,Nicolas Dupont-Aignan,François Fillon,Benoît Hamon,Jean Lassalle,Marine Le Pen,Emmanuel Macron,Jean-Luc Mélenchon,Philippe Poutou,official vote
Voter 24171,1,0,0,-1,-1,1,0,-1,0,2,1,Jean-Luc Mélenchon
Voter 7213,,,,,,0,,,2,0,,Emmanuel Macron
Voter 24684,-1,-1,-1,0,1,0,-1,1,2,2,0,Jean-Luc Mélenchon
Voter 11136,0,0,0,-1,-1,1,0,-1,-1,2,2,Jean-Luc Mélenchon
Voter 16675,-1,0,-1,1,2,-1,-1,-1,2,-1,-1,François Fillon
Voter 32156,0,-1,-1,-1,-1,2,-1,-1,0,1,0,Benoît Hamon
Voter 18341,0,0,0,1,-1,2,0,-1,-1,1,1,Benoît Hamon
Voter 3195,0,0,1,1,-1,1,0,0,-1,1,0,Benoît Hamon
Voter 33914,1,,0,,,0,0,,,1,2,Philippe Poutou
Voter 20455,1,0,0,-1,-1,2,0,-1,0,2,1,Jean-Luc Mélenchon
Voter 3768,1,-1,0,-1,0,2,0,-1,2,2,0,Emmanuel Macron
Voter 5408,-1,-1,-1,-1,-1,2,-1,-1,2,1,-1,Emmanuel Macron
Voter 18646,,,,,1,0,,-1,1,-1,,ne se prononce pas
Voter 25052,0,-1,0,0,-1,1,0,-1,0,2,0,Jean-Luc Mélenchon
Voter 20766,1,0,0,-1,-1,1,0,-1,-1,2,1,Jean-Luc Mélenchon
Voter 5270,2,-1,-1,-1,-1,-1,1,-1,-1,0,2,abstention
Voter 23139,-1,0,0,1,2,-1,2,-1,-1,-1,2,François Fillon
Voter 10517,0,1,,,,,0,,,2,0,Jean-Luc Mélenchon
Voter 27358,,,,,0,2,,-1,2,1,,Emmanuel Macron
Voter 30177,,,,1,,,,,2,,,Emmanuel Macron
Voter 6324,-1,-1,-1,-1,-1,-1,0,-1,0,1,0,incertitude
Voter 5034,0,,,,,2,0,,,1,1,Benoît Hamon
Voter 10601,0,-1,-1,0,-1,1,-1,-1,2,1,0,Emmanuel Macron
Voter 893,1,0,1,1,-1,0,2,-1,0,1,0,incertitude
Voter 2976,1,-1,1,-1,-1,1,2,-1,0,2,1,Jean-Luc Mélenchon
Voter 9177,-1,-1,-1,-1,1,1,-1,-1,2,0,-1,Emmanuel Macron
Voter 14314,1,-1,-1,1,-1,2,0,-1,2,2,1,Benoît Hamon
Voter 17908,0,,0,0,0,1,0,,2,1,0,Emmanuel Macron
Voter 1449,0,1,-1,-1,-1,-1,-1,-1,-1,2,-1,Jean-Luc Mélenchon
Voter 5516,0,-1,-1,-1,-1,2,-1,-1,2,1,0,Emmanuel Macron
Voter 17365,1,,,,,,,,,2,1,Jean-Luc Mélenchon
Voter 21486,0,-1,-1,0,-1,1,0,-1,-1,2,1,Jean-Luc Mélenchon
Voter 16724,-1,1,1,1,0,-1,,2,0,1,0,Marine Le Pen
Voter 17571,,,,,,1,,,2,,,Emmanuel Macron
Voter 16820,0,0,-1,0,-1,1,0,-1,2,1,0,Jean-Luc Mélenchon
Voter 37704,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
Voter 2189,0,,,,,1,,,,2,,Jean-Luc Mélenchon
Voter 474,1,-1,0,-1,-1,1,0,-1,0,2,1,Jean-Luc Mélenchon
Voter 11171,,,,,,,,,,2,1,Jean-Luc Mélenchon
Voter 25155,0,-1,-1,-1,-1,1,0,-1,2,2,0,Emmanuel Macron
Voter 17863,0,-1,0,-1,-1,1,-1,-1,1,1,0,incertitude
Voter 32207,0,-1,-1,-1,-1,1,-1,-1,-1,2,0,Jean-Luc Mélenchon
Voter 16798,-1,1,1,2,2,0,0,-1,2,-1,-1,François Fillon
Voter 7441,1,0,0,-1,-1,2,-1,-1,1,2,1,Jean-Luc Mélenchon
Voter 10216,-1,-1,-1,-1,-1,0,0,-1,0,1,0,abstention
Voter 5342,1,-1,-1,-1,-1,0,-1,-1,-1,1,2,abstention
Voter 15684,1,-1,1,-1,-1,1,0,-1,1,2,1,Emmanuel Macron
Voter 8788,1,1,0,0,0,1,-1,-1,0,2,1,Jean-Luc Mélenchon
Voter 25086,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,blanc
Voter 10584,0,-1,2,-1,-1,0,0,-1,1,-1,-1,Jacques Cheminade
Voter 7697,0,-1,-1,-1,-1,2,0,-1,0,0,1,Benoît Hamon
Voter 9898,0,-1,0,-1,-1,0,-1,-1,-1,2,1,Jean-Luc Mélenchon
Voter 15224,-1,-1,-1,2,-1,-1,1,-1,0,1,-1,incertitude
Voter 27597,1,0,-1,-1,-1,-1,1,-1,-1,2,1,Jean-Luc Mélenchon
Voter 18017,1,,,,-1,2,,-1,0,2,1,Benoît Hamon
Voter 5343,0,0,0,0,1,2,0,1,-1,0,0,Benoît Hamon
Voter 30048,1,-1,0,-1,-1,2,0,-1,0,2,2,Jean-Luc Mélenchon
Voter 27535,1,-1,-1,-1,-1,1,0,-1,-1,2,1,Jean-Luc Mélenchon
Voter 1541,0,-1,-1,0,-1,2,0,-1,2,1,0,
Voter 26280,-1,-1,-1,-1,0,0,-1,-1,0,0,-1,incertitude
Voter 12099,0,-1,-1,-1,-1,1,-1,-1,1,1,0,incertitude
Voter 28230,1,-1,-1,-1,-1,1,-1,-1,-1,2,2,Jean-Luc Mélenchon
Voter 11954,-1,-1,-1,-1,1,2,-1,-1,2,1,-1,François Fillon
Voter 23092,,,,,,1,,,2,,,Emmanuel Macron
Voter 32636,-1,-1,-1,1,0,0,0,-1,2,0,-1,Emmanuel Macron
Voter 2839,2,-1,-1,-1,-1,0,2,-1,-1,2,2,Jean-Luc Mélenchon
Voter 12500,0,-1,-1,-1,-1,-1,0,-1,2,0,1,Emmanuel Macron
Voter 24837,-1,0,-1,-1,-1,1,-1,-1,-1,2,0,Jean-Luc Mélenchon
Voter 22742,,,,,,2,,,,1,,Jean-Luc Mélenchon
Voter 3472,1,,,0,,1,,,1,2,2,Emmanuel Macron
Voter 30375,0,1,1,-1,-1,1,1,-1,-1,2,1,Jean-Luc Mélenchon
Voter 28522,-1,-1,-1,-1,0,1,-1,-1,2,0,-1,Emmanuel Macron
Voter 23259,-1,-1,0,0,2,1,0,-1,2,0,0,Emmanuel Macron
Voter 22629,2,-1,-1,-1,-1,0,0,-1,-1,1,2,Jean-Luc Mélenchon
Voter 11978,1,-1,-1,-1,-1,2,0,-1,0,2,2,incertitude
Voter 17418,0,-1,-1,-1,-1,1,-1,-1,-1,2,1,Jean-Luc Mélenchon
Voter 29811,0,0,0,0,-1,2,2,-1,-1,2,1,non inscrit
Voter 27360,0,-1,-1,-1,-1,2,0,-1,2,1,0,Benoît Hamon
Voter 25834,0,-1,-1,0,-1,2,1,-1,2,1,0,Benoît Hamon
Voter 36788,0,-1,-1,-1,0,2,0,-1,-1,2,1,Jean-Luc Mélenchon
Voter 2862,0,,,,,0,,,,2,0,Jean-Luc Mélenchon
Voter 21356,0,2,1,2,-1,0,0,-1,1,-1,1,François Asselineau
Voter 21522,1,,,,,,,,,2,1,Jean-Luc Mélenchon
Voter 207,1,0,-1,-1,-1,2,0,-1,-1,2,0,Benoît Hamon
Voter 34440,0,-1,-1,-1,-1,2,-1,-1,0,1,0,Jean-Luc Mélenchon
Voter 12110,1,0,0,0,-1,2,0,-1,1,1,2,Philippe Poutou
Voter 22420,2,,,,,2,,-1,-1,2,2,Jean-Luc Mélenchon
Voter 8141,,,,,,1,,0,1,2,,Jean-Luc Mélenchon
Voter 37496,1,1,1,1,-1,1,1,-1,0,1,2,
Voter 17274,1,-1,-1,-1,-1,2,-1,-1,0,2,1,Benoît Hamon
Voter 29894,,,,,,1,,,1,0,,Emmanuel Macron
Voter 18994,-1,-1,-1,-1,-1,0,-1,-1,-1,2,-1,Jean-Luc Mélenchon
Voter 4645,1,-1,1,1,-1,1,1,-1,2,2,2,Emmanuel Macron
Voter 18713,0,-1,-1,-1,0,0,-1,-1,1,1,0,Jean-Luc Mélenchon
Voter 15504,1,-1,0,0,-1,0,0,-1,-1,2,1,Jean-Luc Mélenchon
Voter 17687,-1,-1,-1,-1,-1,2,-1,-1,2,-1,2,Benoît Hamon
Voter 25909,-1,0,-1,2,1,-1,-1,0,-1,-1,-1,Nicolas Dupont-Aignan
Voter 15975,-1,-1,-1,-1,-1,2,-1,-1,1,2,-1,Jean-Luc Mélenchon
Voter 16203,1,-1,0,0,-1,0,0,-1,-1,2,2,Jean-Luc Mélenchon
Voter 25985,0,0,0,0,-1,2,0,1,-1,2,1,incertitude
Voter 362,0,0,0,0,0,2,0,-1,0,1,0,Benoît Hamon
Voter 13623,0,-1,-1,0,1,1,0,-1,2,1,0,Emmanuel Macron
Voter 35727,0,,,,,1,,,,2,0,Jean-Luc Mélenchon
Voter 4565,-1,-1,-1,-1,-1,2,0,-1,2,2,-1,Benoît Hamon
Voter 12047,1,-1,0,-1,-1,2,0,-1,0,2,1,Jean-Luc Mélenchon
Voter 15483,0,,,,,1,,,,1,1,blanc
Voter 10130,1,-1,0,0,-1,2,1,-1,0,2,1,Jean-Luc Mélenchon
Voter 10488,1,0,-1,1,-1,1,-1,-1,-1,2,1,Jean-Luc Mélenchon
Voter 34889,-1,-1,-1,-1,0,1,-1,-1,2,0,-1,Emmanuel Macron
Voter 25446,-1,-1,-1,0,2,0,0,-1,1,-1,-1,François Fillon
Voter 8545,-1,-1,0,0,0,0,-1,-1,1,0,0,incertitude
Voter 28287,1,-1,0,0,-1,0,0,-1,1,1,2,Philippe Poutou
Voter 28509,1,0,0,0,-1,1,0,-1,-1,2,1,Jean-Luc Mélenchon
Voter 17746,-1,-1,0,0,-1,2,0,-1,1,1,1,Emmanuel Macron
Voter 11883,-1,-1,-1,-1,-1,1,-1,-1,2,0,0,Emmanuel Macron
Voter 8924,0,,,,,2,,,0,1,0,Benoît Hamon
Voter 286,,,,,,,,,2,2,,Emmanuel Macron
Voter 5083,0,-1,0,0,-1,1,0,-1,-1,1,0,Jean-Luc Mélenchon
Voter 19522,-1,-1,-1,0,1,0,-1,-1,1,-1,-1,incertitude
Voter 5114,-1,-1,1,2,-1,0,-1,,-1,2,2,Jean-Luc Mélenchon
Voter 9511,1,-1,-1,-1,-1,2,-1,-1,-1,2,2,Jean-Luc Mélenchon
Voter 13955,0,-1,0,-1,-1,1,0,-1,2,0,0,Emmanuel Macron
Voter 34865,-1,-1,-1,-1,-1,1,-1,-1,-1,2,-1,Jean-Luc Mélenchon
Voter 18170,-1,0,0,0,0,0,0,0,1,0,-1,Emmanuel Macron
Voter 21507,1,-1,0,-1,-1,2,2,-1,2,1,1,Benoît Hamon
Voter 19920,-1,0,0,1,1,1,1,-1,2,1,0,incertitude
Voter 22484,2,0,0,0,-1,2,0,-1,1,2,2,Jean-Luc Mélenchon
Voter 26671,2,,0,-1,-1,2,1,-1,0,1,2,Philippe Poutou
Voter 15700,1,-1,0,0,-1,2,1,-1,0,2,1,Benoît Hamon
Voter 34971,-1,2,-1,-1,-1,-1,-1,-1,0,2,0,Jean-Luc Mélenchon
Voter 26758,-1,-1,-1,-1,-1,2,-1,-1,2,1,1,Emmanuel Macron
Voter 9727,1,0,-1,0,-1,2,0,-1,-1,2,1,Jean-Luc Mélenchon
Voter 7057,1,-1,0,-1,-1,1,0,-1,-1,2,1,Jean-Luc Mélenchon
Voter 21328,1,0,0,-1,-1,2,1,-1,0,2,2,Jean-Luc Mélenchon
Voter 19651,0,,,0,,1,0,-1,2,0,0,Emmanuel Macron
Voter 13326,0,0,0,0,-1,2,-1,-1,2,2,0,Benoît Hamon
Voter 11534,-1,-1,-1,-1,1,0,-1,-1,1,-1,-1,Emmanuel Macron
Voter 36285,-1,0,0,-1,0,2,0,-1,1,0,-1,Emmanuel Macron
Voter 9131,,,,,2,,,,1,,,François Fillon
Voter 27038,1,-1,-1,-1,-1,2,-1,-1,0,2,1,Jean-Luc Mélenchon
Voter 5032,0,-1,-1,-1,-1,2,-1,-1,1,2,1,blanc
Voter 4314,1,0,1,0,-1,2,1,-1,-1,2,1,Jean-Luc Mélenchon
Voter 21198,0,-1,-1,-1,-1,2,-1,-1,0,0,1,Benoît Hamon
Voter 2529,0,0,0,0,-1,2,0,-1,1,2,0,Jean-Luc Mélenchon
Voter 23472,0,0,0,0,-1,2,0,-1,-1,2,0,
Voter 37497,-1,-1,-1,-1,-1,2,-1,-1,1,1,-1,
Voter 15725,0,-1,-1,-1,-1,2,0,-1,1,1,0,Benoît Hamon
Voter 22752,-1,-1,-1,-1,0,2,-1,-1,1,0,-1,Benoît Hamon
Voter 14404,-1,-1,-1,-1,-1,1,-1,-1,2,0,-1,Emmanuel Macron
Voter 36046,0,-1,0,0,-1,2,0,-1,2,1,0,Emmanuel Macron
Voter 3662,0,,,,,2,,,0,2,1,Benoît Hamon
Voter 4014,0,-1,-1,-1,-1,2,-1,-1,1,1,0,Benoît Hamon
Voter 37671,-1,-1,-1,-1,-1,2,-1,-1,0,0,0,
Voter 18594,-1,-1,-1,-1,1,1,0,-1,2,0,-1,Emmanuel Macron
Voter 22383,1,-1,-1,0,-1,2,1,-1,-1,2,1,Jean-Luc Mélenchon
Voter 29679,2,-1,-1,-1,-1,0,-1,-1,-1,2,2,Jean-Luc Mélenchon
Voter 1563,1,-1,0,0,-1,1,0,-1,2,2,0,Emmanuel Macron
Voter 19369,1,-1,-1,-1,-1,1,0,-1,-1,2,2,Jean-Luc Mélenchon
Voter 12000,0,-1,-1,-1,-1,2,-1,-1,-1,2,1,Jean-Luc Mélenchon
Voter 29085,1,0,0,0,-1,1,1,0,-1,2,1,Jean-Luc Mélenchon
Voter 28756,2,-1,-1,0,-1,2,0,-1,0,1,2,Benoît Hamon
Voter 25110,0,-1,-1,-1,-1,1,0,-1,0,0,0,Benoît Hamon
Voter 3908,-1,-1,-1,-1,-1,2,-1,-1,1,0,0,Benoît Hamon
Voter 29941,0,0,-1,0,-1,1,2,-1,1,2,1,Jean Lassalle
Voter 30654,1,,,,,1,,,,2,0,Jean-Luc Mélenchon
Voter 9630,1,,,,,1,,,,2,2,Jean-Luc Mélenchon
Voter 26807,0,,,,,2,,,,2,1,incertitude
Voter 1017,,,,,,2,,,,1,,Benoît Hamon
Voter 25111,2,,,,,1,0,,0,2,2,Jean-Luc Mélenchon
Voter 19424,0,0,0,0,0,2,0,0,0,2,1,Jean-Luc Mélenchon
Voter 21497,-1,-1,0,0,-1,2,-1,-1,1,1,0,Emmanuel Macron
Voter 647,-1,-1,-1,-1,-1,1,,-1,-1,2,-1,Jean-Luc Mélenchon
Voter 15998,0,-1,-1,-1,-1,2,1,0,0,1,1,Benoît Hamon
Voter 35186,1,0,1,0,-1,1,1,-1,-1,2,0,Jean-Luc Mélenchon
Voter 7556,,,,1,,0,1,,1,,,incertitude
Voter 15746,-1,-1,0,1,0,2,1,-1,-1,-1,1,Benoît Hamon
Voter 21593,0,0,0,-1,0,1,0,-1,2,2,0,Jean-Luc Mélenchon
Voter 24724,-1,-1,-1,-1,-1,1,-1,-1,0,2,0,Jean-Luc Mélenchon
Voter 19118,1,0,0,2,-1,1,1,-1,0,2,1,Jean-Luc Mélenchon
Voter 5504,0,0,0,-1,-1,1,0,-1,1,2,0,Jean-Luc Mélenchon
Voter 4807,1,-1,-1,-1,-1,2,0,-1,-1,2,1,incertitude
Voter 29232,0,-1,0,0,0,2,1,-1,2,2,1,Jean-Luc Mélenchon
Voter 21871,1,-1,-1,-1,-1,1,-1,-1,-1,2,1,Jean-Luc Mélenchon
Voter 21547,,,,,,1,,,0,2,,Jean-Luc Mélenchon
Voter 35619,0,-1,0,-1,-1,2,0,-1,0,1,1,Benoît Hamon
Voter 15175,1,,,,,1,,,,2,1,Jean-Luc Mélenchon
Voter 15969,0,-1,-1,-1,-1,1,-1,-1,1,2,0,Jean-Luc Mélenchon
Voter 3826,-1,0,0,0,-1,0,0,0,-1,2,-1,Jean-Luc Mélenchon
Voter 8584,2,-1,-1,-1,-1,1,-1,-1,-1,2,1,Jean-Luc Mélenchon
Voter 19305,2,-1,0,-1,-1,2,-1,-1,-1,2,2,Jean-Luc Mélenchon
Voter 15070,0,-1,-1,-1,-1,2,-1,-1,-1,1,1,Benoît Hamon
Voter 4571,,,,,0,2,,-1,2,1,,Emmanuel Macron
Voter 29570,0,,1,1,,2,,-1,0,2,,Benoît Hamon
Voter 1790,1,-1,0,-1,-1,2,-1,-1,0,2,1,Jean-Luc Mélenchon
Voter 23704,,,,,,2,,,,2,,Jean-Luc Mélenchon
Voter 7264,1,-1,-1,-1,-1,0,0,-1,0,2,1,Jean-Luc Mélenchon
Voter 5464,0,0,0,0,-1,1,-1,-1,2,1,0,Emmanuel Macron
Voter 13892,1,0,0,0,-1,1,0,-1,-1,2,2,Jean-Luc Mélenchon
Voter 16360,0,-1,-1,0,0,1,-1,-1,2,0,0,Emmanuel Macron
Voter 25759,0,,,,,2,,,2,1,0,Emmanuel Macron
Voter 22064,0,-1,0,1,,2,0,-1,1,1,0,Jean-Luc Mélenchon
Voter 17326,0,-1,-1,-1,-1,2,0,-1,0,1,1,Benoît Hamon
Voter 13046,-1,-1,-1,-1,-1,2,0,-1,1,1,0,Benoît Hamon
Voter 1134,0,0,0,-1,-1,1,0,-1,0,2,1,Jean-Luc Mélenchon
Voter 34198,0,1,0,0,-1,1,-1,-1,0,2,0,Jean-Luc Mélenchon
Voter 12764,-1,-1,-1,-1,0,1,0,-1,2,0,0,Emmanuel Macron
Voter 30128,,,,,,2,,,1,1,,Emmanuel Macron
Voter 6057,-1,-1,-1,-1,-1,1,-1,-1,1,2,-1,incertitude
Voter 18496,0,-1,-1,0,0,2,0,-1,1,2,1,Benoît Hamon
Voter 29375,,,,,,1,,,1,0,,Benoît Hamon
Voter 23109,1,-1,-1,-1,-1,1,0,-1,0,2,1,Jean-Luc Mélenchon
Voter 2138,0,-1,-1,0,-1,2,-1,-1,1,0,0,Benoît Hamon
Voter 28202,-1,-1,-1,-1,1,0,0,1,0,2,-1,Jean-Luc Mélenchon
Voter 30142,0,0,0,-1,-1,0,0,-1,-1,2,1,
Voter 32351,0,-1,-1,-1,-1,1,-1,-1,-1,1,0,Jean-Luc Mélenchon
Voter 13479,1,0,0,-1,-1,1,0,-1,0,2,2,Jean-Luc Mélenchon
Voter 26,0,-1,-1,-1,,2,-1,-1,1,1,0,incertitude
Voter 2229,0,,,,,1,,,2,0,0,Emmanuel Macron
Voter 4307,-1,-1,-1,-1,-1,2,-1,-1,0,1,1,Benoît Hamon
Voter 25418,-1,0,-1,1,-1,0,2,0,-1,1,-1,Jean Lassalle
Voter 13932,0,0,0,1,-1,-1,0,2,-1,2,0,Marine Le Pen
Voter 6662,0,0,0,-1,-1,1,1,-1,-1,2,0,Jean-Luc Mélenchon
Voter 19236,0,-1,0,0,-1,2,-1,-1,1,2,1,Jean-Luc Mélenchon
Voter 8287,1,-1,0,-1,-1,1,-1,-1,0,2,1,Jean-Luc Mélenchon
Voter 26400,0,0,0,-1,-1,0,0,-1,-1,2,0,Jean-Luc Mélenchon
Voter 9026,1,,0,,,0,,,,2,2,Jean-Luc Mélenchon
Voter 9155,1,0,-1,-1,-1,0,,-1,0,0,0,blanc
Voter 29445,-1,-1,-1,-1,1,0,0,-1,2,1,-1,Emmanuel Macron
Voter 18004,0,-1,-1,-1,-1,1,-1,-1,-1,2,0,Jean-Luc Mélenchon
Voter 26117,0,,0,-1,-1,1,0,-1,1,0,2,non inscrit
Voter 36292,1,-1,0,-1,-1,2,0,-1,0,2,2,Jean-Luc Mélenchon
Voter 16114,-1,-1,-1,-1,0,0,0,-1,2,0,-1,Emmanuel Macron
Voter 27830,,,,,,,,,,2,2,Jean-Luc Mélenchon
Voter 28249,-1,0,-1,0,2,0,0,-1,1,-1,-1,François Fillon
Voter 1403,-1,-1,0,0,0,1,0,-1,2,1,-1,Emmanuel Macron
Voter 6376,-1,-1,-1,-1,0,0,-1,-1,1,0,-1,Emmanuel Macron
Voter 9214,0,0,0,0,-1,2,0,-1,1,0,0,Benoît Hamon
Voter 18126,1,-1,-1,-1,-1,2,-1,-1,-1,2,2,abstention
Voter 14122,,,,,-1,0,,,1,2,,Jean-Luc Mélenchon
Voter 429,-1,-1,0,-1,-1,1,0,-1,1,2,1,Jean-Luc Mélenchon
Voter 18305,1,1,0,-1,-1,,1,-1,-1,2,1,Jean-Luc Mélenchon
Voter 3816,1,-1,0,0,-1,1,1,-1,1,1,1,Benoît Hamon
Voter 3111,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,blanc
Voter 19652,-1,-1,-1,-1,-1,1,-1,-1,2,-1,0,Emmanuel Macron
Voter 29918,2,0,0,-1,-1,1,1,-1,-1,2,2,Jean-Luc Mélenchon
Voter 267,,,,,,2,,,0,2,,incertitude
Voter 28399,-1,-1,-1,-1,-1,2,-1,-1,1,1,0,Benoît Hamon
Voter 15766,1,-1,-1,-1,-1,0,-1,-1,2,0,0,Emmanuel Macron
Voter 13552,0,-1,-1,-1,-1,2,2,-1,-1,2,1,Jean-Luc Mélenchon
Voter 6588,-1,-1,-1,-1,-1,0,-1,-1,1,-1,-1,Emmanuel Macron
Voter 847,-1,0,-1,-1,-1,2,1,-1,2,2,0,Emmanuel Macron
Voter 23143,1,-1,0,0,-1,0,1,-1,-1,2,1,Jean-Luc Mélenchon
Voter 8722,0,0,0,0,0,0,2,-1,2,0,0,Jean Lassalle
Voter 596,-1,-1,-1,-1,0,0,-1,-1,2,0,-1,Emmanuel Macron
Voter 9028,0,-1,-1,-1,-1,0,-1,-1,1,1,-1,incertitude
Voter 15728,0,-1,-1,-1,-1,0,-1,-1,0,2,1,Jean-Luc Mélenchon
Voter 29893,0,-1,0,-1,-1,1,0,-1,0,1,1,Jean-Luc Mélenchon
Voter 35126,1,-1,-1,-1,-1,2,0,-1,-1,1,1,Jean-Luc Mélenchon
Voter 9397,0,0,-1,0,-1,2,0,-1,0,0,1,Benoît Hamon
Voter 11666,1,0,1,0,-1,2,0,-1,2,2,1,Benoît Hamon
Voter 14233,,,,,0,2,,,,1,,Benoît Hamon
Voter 28648,0,-1,-1,0,-1,1,1,-1,2,1,0,Emmanuel Macron
Voter 37500,1,-1,-1,-1,-1,2,-1,-1,-1,-1,2,
Voter 25127,-1,-1,-1,0,0,1,-1,-1,1,2,-1,incertitude
Voter 24598,1,-1,-1,-1,-1,2,0,-1,0,1,1,Benoît Hamon
Voter 30222,-1,-1,-1,-1,-1,0,0,-1,0,2,0,Jean-Luc Mélenchon
Voter 26613,0,-1,-1,-1,-1,0,0,-1,-1,2,0,Jean-Luc Mélenchon
Voter 10142,0,0,0,0,-1,1,0,-1,2,1,1,Emmanuel Macron
Voter 12666,-1,-1,-1,-1,1,0,-1,-1,2,1,-1,Emmanuel Macron
Voter 3267,1,-1,0,0,-1,2,0,-1,-1,1,2,incertitude
Voter 1898,1,0,0,1,-1,2,-1,-1,0,2,1,Jean-Luc Mélenchon
Voter 13218,1,-1,-1,-1,-1,2,-1,-1,0,2,1,Benoît Hamon
Voter 11141,0,1,0,0,-1,0,1,-1,-1,2,1,Jean-Luc Mélenchon
Voter 11526,0,0,0,0,-1,0,0,,1,-1,0,Emmanuel Macron
Voter 16635,0,0,-1,-1,-1,0,0,-1,-1,2,-1,Jean-Luc Mélenchon
Voter 25246,0,,,,,2,,,,2,0,Jean-Luc Mélenchon
Voter 21950,-1,-1,-1,-1,-1,1,-1,-1,-1,1,0,blanc
Voter 17266,0,0,0,0,-1,2,0,-1,1,1,0,Benoît Hamon
Voter 7307,-1,-1,-1,-1,-1,1,0,-1,2,0,-1,Emmanuel Macron
Voter 6147,0,0,0,-1,-1,2,0,-1,0,2,0,Jean-Luc Mélenchon
Voter 13769,0,1,0,1,-1,0,0,-1,-1,2,0,Jean-Luc Mélenchon
Voter 5190,0,-1,-1,1,0,1,-1,-1,2,1,1,Emmanuel Macron
Voter 13541,1,0,0,0,-1,2,1,-1,0,0,1,Benoît Hamon
Voter 4053,1,0,0,0,-1,1,-1,-1,1,2,-1,Jean-Luc Mélenchon
Voter 13974,0,-1,0,-1,-1,1,0,-1,-1,2,0,Jean-Luc Mélenchon
Voter 1286,2,-1,,-1,-1,0,0,-1,-1,1,2,abstention
Voter 24578,0,0,0,0,-1,2,0,-1,1,2,0,Benoît Hamon
Voter 7000,1,,,,,1,,,,2,1,Jean-Luc Mélenchon
Voter 13483,0,-1,-1,-1,-1,2,-1,-1,0,1,1,Benoît Hamon
Voter 24424,-1,-1,0,0,1,0,1,-1,2,-1,0,Emmanuel Macron
Voter 22896,1,-1,0,0,-1,1,1,-1,-1,2,1,Jean-Luc Mélenchon
Voter 26840,-1,0,0,-1,-1,0,-1,-1,1,1,-1,Jean-Luc Mélenchon
Voter 27674,0,-1,-1,0,-1,2,0,-1,2,2,1,Emmanuel Macron
Voter 20651,1,-1,0,-1,-1,2,-1,-1,0,0,2,incertitude
Voter 18232,0,-1,0,-1,-1,1,0,-1,2,1,0,Emmanuel Macron
Voter 30482,0,-1,-1,-1,0,2,-1,-1,1,2,0,Jean-Luc Mélenchon
Voter 25988,0,-1,-1,-1,0,2,-1,-1,0,1,0,Benoît Hamon
Voter 17718,-1,2,1,1,1,-1,1,1,-1,0,-1,François Asselineau
Voter 1920,0,2,0,0,0,0,0,-1,-1,2,0,Jean-Luc Mélenchon
Voter 20894,0,1,0,-1,-1,1,0,-1,-1,2,1,Jean-Luc Mélenchon
Voter 12737,-1,0,-1,0,-1,0,0,-1,1,1,1,abstention
Voter 23015,-1,-1,-1,-1,-1,1,0,-1,2,0,0,Emmanuel Macron
Voter 3905,,,,,,2,,,,,,Benoît Hamon
Voter 8386,0,0,0,0,-1,2,0,-1,1,2,0,Benoît Hamon
Voter 16050,1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,Jean-Luc Mélenchon
Voter 15916,-1,0,1,2,2,0,1,2,0,,0,Nicolas Dupont-Aignan
Voter 7636,-1,-1,-1,-1,-1,1,-1,-1,-1,2,1,Jean-Luc Mélenchon
Voter 4550,0,,2,,,2,2,,0,1,0,Benoît Hamon
