################################################################################
# Voter Autrement 2017
################################################################################
#
# This dataset Voter Autrement is made available under the Open Database
# License: http://opendatacommons.org/licenses/odbl/1.0/. Any rights in
# individual contents of the database are licensed under the Database
# Contents License: http://opendatacommons.org/licenses/dbcl/1.0/
#
# Antoinette Baujard, GATE Lyon Saint-Étienne, Université Jean Monnet, Saint-Étienne
# Renaud Blanch, LIG, Univ. Grenoble-Alpes
# Sylvain Bouveret, LIG, Univ. Grenoble-Alpes
# François Durand, LAMSADE, Université Paris-Dauphine
# Herrade Igersheim, CNRS, BETA, Université de Strasbourg
# Jérôme Lang, LAMSADE CNRS, Université Paris-Dauphine
# Annick Laruelle, UPV-EHU, Universidad del País Vasco
# Jean-François Laslier, CNRS, Paris School of Economics
# Isabelle Lebon, CREM, Universités Caen-Normandie et Rennes 1
# Vincent Merlin, CNRS, CREM, Universités Caen-Normandie et Rennes 1
#
################################################################################
#
# Dataset: Online experiment Evaluation Voting 0/1/2.
# Format: CSV with header
#
# Participants were asked to give a score to each candidate, on the scale (0,1,2).
# If the score is empty, it means that the voter did not evaluate the candidate (means
# the least score).
#
# * Column 1: Voter number
# * Column 2: score of Nathalie Arthaud
# * Column 3: score of François Asselineau
# * Column 4: score of Jacques Cheminade
# * Column 5: score of Nicolas Dupont-Aignan
# * Column 6: score of François Fillon
# * Column 7: score of Benoît Hamon
# * Column 8: score of Jean Lassalle
# * Column 9: score of Marine Le Pen
# * Column 10: score of Emmanuel Macron
# * Column 11: score of Jean-Luc Mélenchon
# * Column 12: score of Philippe Poutou
# * Column 13: vote at the first round of the official election (extracted from the questionnaire)
#
################################################################################
Voter,Nathalie Arthaud,François Asselineau,Jacques Cheminade,Nicolas Dupont-Aignan,François Fillon,Benoît Hamon,Jean Lassalle,Marine Le Pen,Emmanuel Macron,Jean-Luc Mélenchon,Philippe Poutou,official vote
Voter 13474,0,,,,,1,,,,2,1,Jean-Luc Mélenchon
Voter 8507,1,0,0,0,0,1,1,0,1,2,1,Jean-Luc Mélenchon
Voter 15592,,,,,0,2,1,0,0,2,1,Jean-Luc Mélenchon
Voter 10361,,,,,,,,,,1,,abstention
Voter 24060,1,0,0,0,0,2,1,0,1,1,1,Benoît Hamon
Voter 10866,1,0,0,0,0,2,1,0,1,2,2,Benoît Hamon
Voter 16169,,0,0,,0,1,1,0,,,0,abstention
Voter 5998,1,,,0,0,2,,0,0,2,1,Benoît Hamon
Voter 13085,1,0,0,0,0,1,1,0,0,2,1,Jean-Luc Mélenchon
Voter 7378,,,,,,1,,,,2,2,Jean-Luc Mélenchon
Voter 14642,1,1,0,0,0,2,1,0,1,2,1,Jean-Luc Mélenchon
Voter 13190,1,,,,,2,,,2,1,,Benoît Hamon
Voter 10090,1,0,0,1,0,2,0,0,0,1,1,Benoît Hamon
Voter 21589,0,0,0,0,0,2,2,0,0,2,1,Benoît Hamon
Voter 2864,1,0,0,0,0,1,0,0,0,2,1,Jean-Luc Mélenchon
Voter 25587,1,1,0,2,0,1,1,2,0,0,1,Marine Le Pen
Voter 32858,,,,,,2,,,1,2,,Jean-Luc Mélenchon
Voter 4647,0,1,0,0,0,1,0,0,0,2,2,Jean-Luc Mélenchon
Voter 26977,1,,,,,2,1,,1,2,2,Jean-Luc Mélenchon
Voter 9628,,,,,,2,,,,2,,incertitude
Voter 21385,0,1,1,1,0,2,1,,1,0,0,Benoît Hamon
Voter 19102,1,,,,,1,,,,2,1,Jean-Luc Mélenchon
Voter 7475,,,,,1,,,,2,,,Emmanuel Macron
Voter 34476,,,,,1,1,,,2,,,Emmanuel Macron
Voter 7864,0,0,0,0,1,0,0,0,2,0,0,Emmanuel Macron
Voter 4169,0,0,0,0,1,1,0,0,2,1,0,Emmanuel Macron
Voter 23087,1,0,0,0,0,1,1,0,2,1,1,Emmanuel Macron
Voter 28290,1,0,1,0,0,2,0,0,0,2,1,Jean-Luc Mélenchon
Voter 11816,0,0,0,0,0,1,2,0,2,1,0,Emmanuel Macron
Voter 12068,0,0,0,0,0,1,1,0,2,0,0,Emmanuel Macron
Voter 30033,0,0,0,1,0,1,0,1,0,2,1,Jean-Luc Mélenchon
Voter 13266,2,0,0,0,0,2,0,0,0,2,2,Jean-Luc Mélenchon
Voter 26217,1,0,0,0,0,2,0,0,1,1,1,Benoît Hamon
Voter 12568,1,0,0,0,0,2,0,0,2,1,1,non inscrit
Voter 16716,1,0,0,0,0,2,0,0,0,1,1,Benoît Hamon
Voter 25599,0,1,0,2,1,0,0,1,0,1,0,non inscrit
Voter 18074,1,1,1,0,0,2,1,0,0,2,2,Benoît Hamon
Voter 24955,0,0,0,1,1,,0,0,2,1,1,Emmanuel Macron
Voter 16302,1,0,0,0,0,2,0,0,1,0,0,Benoît Hamon
Voter 7949,2,0,1,0,0,2,0,0,0,2,2,Jean-Luc Mélenchon
Voter 22198,0,0,0,0,0,1,0,0,0,2,0,Jean-Luc Mélenchon
Voter 916,1,0,1,0,0,2,1,1,0,2,1,Jean-Luc Mélenchon
Voter 4392,0,0,0,0,0,1,0,0,1,2,1,Jean-Luc Mélenchon
Voter 108,,,,,1,1,,,2,2,,Jean-Luc Mélenchon
Voter 10410,1,0,0,0,0,1,0,0,0,2,1,Jean-Luc Mélenchon
Voter 35325,1,,,,,2,,,,2,2,Jean-Luc Mélenchon
Voter 320,2,0,1,0,0,1,1,0,1,2,2,Jean-Luc Mélenchon
Voter 9280,1,0,0,0,0,1,0,0,0,2,2,Jean-Luc Mélenchon
Voter 9217,0,0,0,0,0,2,1,0,2,0,1,Emmanuel Macron
Voter 27681,0,0,1,0,0,2,0,0,0,2,1,Jean-Luc Mélenchon
Voter 5318,1,0,0,0,0,2,0,0,1,1,0,Benoît Hamon
Voter 21971,,,,,,2,,,,2,,Benoît Hamon
Voter 20877,0,1,1,1,0,0,2,0,0,0,2,Jean Lassalle
Voter 16142,0,0,0,0,0,2,0,0,1,1,1,Benoît Hamon
Voter 29322,,,,,,1,,,,2,,Jean-Luc Mélenchon
Voter 30272,1,0,0,0,0,2,0,0,1,2,1,Jean-Luc Mélenchon
Voter 2176,0,2,0,2,2,2,0,2,0,2,0,Marine Le Pen
Voter 23303,,0,0,,1,,,0,2,1,0,Emmanuel Macron
Voter 4472,1,,,,,2,1,,,2,1,Jean-Luc Mélenchon
Voter 25524,0,0,0,2,2,0,2,1,1,0,0,François Fillon
Voter 3386,0,0,0,0,0,2,0,0,0,1,0,Benoît Hamon
Voter 19673,0,0,0,0,0,0,0,0,1,0,0,Emmanuel Macron
Voter 2947,,2,,1,,2,2,,,,,Benoît Hamon
Voter 26868,1,1,1,0,0,1,1,0,0,2,2,Jean-Luc Mélenchon
Voter 20908,0,0,0,1,,0,0,0,0,0,0,François Fillon
Voter 4036,1,0,0,0,0,2,0,0,0,1,1,Benoît Hamon
Voter 19142,1,1,1,2,0,0,1,0,2,1,0,Emmanuel Macron
Voter 16874,1,0,0,1,0,0,0,0,2,1,1,Emmanuel Macron
Voter 18353,2,2,0,0,0,1,0,0,0,2,2,Jean-Luc Mélenchon
Voter 28967,1,0,0,1,0,0,0,0,0,2,1,Jean-Luc Mélenchon
Voter 21425,0,1,0,1,1,0,0,1,0,1,0,blanc
Voter 31402,0,0,0,0,0,2,1,0,2,2,0,Emmanuel Macron
Voter 26881,0,1,1,1,2,1,2,0,0,2,0,François Fillon
Voter 18645,1,0,0,0,0,1,0,0,0,2,1,Jean-Luc Mélenchon
Voter 13039,,,,,1,1,,,2,1,,incertitude
Voter 30798,0,1,0,0,0,2,0,0,0,2,1,Jean-Luc Mélenchon
Voter 22392,0,0,0,0,0,2,0,0,2,1,1,Emmanuel Macron
Voter 15604,1,0,0,0,1,1,1,0,2,1,1,Emmanuel Macron
Voter 25455,1,1,0,0,0,1,0,0,0,2,1,Jean-Luc Mélenchon
Voter 22371,1,0,0,0,0,2,0,0,1,2,1,Jean-Luc Mélenchon
Voter 4311,0,0,0,0,0,1,0,0,0,2,2,Jean-Luc Mélenchon
Voter 5754,,,,,,,2,,,2,,abstention
Voter 16795,0,0,0,0,0,1,0,0,2,1,0,Emmanuel Macron
Voter 26417,1,0,1,1,0,2,1,0,2,2,1,Emmanuel Macron
Voter 15712,,,,,,1,,,,2,,Jean-Luc Mélenchon
Voter 25144,,,,,,1,,,,2,,Jean-Luc Mélenchon
Voter 30199,1,0,1,0,0,2,1,0,0,2,1,Jean-Luc Mélenchon
Voter 19658,1,0,1,0,0,0,1,0,0,2,1,Jean-Luc Mélenchon
Voter 29047,0,1,0,0,1,2,1,0,2,1,0,Emmanuel Macron
Voter 25342,0,1,0,2,0,1,1,1,2,2,0,Emmanuel Macron
Voter 1020,2,0,0,0,0,2,0,0,0,2,2,Jean-Luc Mélenchon
Voter 9638,0,0,0,0,2,1,0,0,2,1,0,Emmanuel Macron
Voter 20796,,,,,,1,,,1,2,1,Jean-Luc Mélenchon
Voter 7366,1,0,0,0,0,1,1,0,0,1,2,Philippe Poutou
Voter 12736,1,0,1,0,0,2,0,0,0,2,2,Benoît Hamon
Voter 12746,,0,,0,2,0,,,1,,,François Fillon
Voter 26229,0,0,0,0,0,1,0,0,0,2,2,Jean-Luc Mélenchon
Voter 27502,1,0,0,0,0,2,1,0,2,2,1,Jean-Luc Mélenchon
Voter 11332,0,0,0,0,0,2,1,0,1,2,1,Benoît Hamon
Voter 22194,0,0,0,0,0,2,0,0,1,2,0,incertitude
Voter 417,1,0,0,0,0,2,0,0,0,2,,
Voter 15305,0,0,0,0,0,1,0,0,0,2,0,Jean-Luc Mélenchon
Voter 2593,0,0,0,0,2,0,0,2,0,0,0,François Fillon
Voter 20830,1,,,,,1,,,,1,2,incertitude
Voter 2397,1,,,,1,1,,,2,,,Emmanuel Macron
Voter 37283,1,0,0,0,1,2,1,0,2,1,1,Emmanuel Macron
Voter 5538,1,,,,,1,,,,2,1,Jean-Luc Mélenchon
Voter 30250,0,0,0,0,0,1,0,0,0,2,0,Jean-Luc Mélenchon
Voter 14726,0,0,0,0,0,2,0,0,1,1,1,Benoît Hamon
Voter 18989,0,0,0,0,0,1,0,0,2,1,0,Emmanuel Macron
Voter 8432,1,0,0,0,0,1,0,0,0,2,2,Jean-Luc Mélenchon
Voter 20459,0,0,0,0,1,0,0,0,2,0,0,Emmanuel Macron
Voter 5236,,,,,,1,,,,2,,Jean-Luc Mélenchon
Voter 28990,1,1,,,,,,,,1,2,blanc
Voter 20008,1,0,0,0,0,1,0,0,0,2,2,Jean-Luc Mélenchon
Voter 10332,2,0,0,0,0,1,1,0,0,2,2,Jean-Luc Mélenchon
Voter 29271,1,1,1,1,0,1,1,0,1,2,2,Philippe Poutou
Voter 19594,0,0,0,0,0,2,0,0,0,1,0,Jean-Luc Mélenchon
Voter 35994,1,0,0,0,0,2,1,0,1,1,1,Benoît Hamon
Voter 6123,,0,,0,0,2,,0,1,2,,Benoît Hamon
Voter 13620,1,0,0,0,0,2,0,1,0,2,1,Benoît Hamon
Voter 13720,1,1,1,0,0,1,0,0,0,2,1,Jean-Luc Mélenchon
Voter 16945,2,0,0,0,0,0,0,0,0,2,2,Jean-Luc Mélenchon
Voter 29991,1,,,,,2,,,,2,2,Jean-Luc Mélenchon
Voter 8873,0,1,0,0,0,2,0,0,1,1,0,Benoît Hamon
Voter 4516,0,0,0,0,0,2,0,0,2,0,0,incertitude
Voter 19982,0,,0,2,1,0,2,0,2,0,0,Emmanuel Macron
Voter 32518,0,0,0,0,1,1,0,0,2,0,0,Emmanuel Macron
Voter 20123,1,0,0,0,0,,,0,0,2,2,ne se prononce pas
Voter 8975,1,0,0,1,0,1,0,0,0,2,0,Jean-Luc Mélenchon
Voter 583,0,,0,0,0,2,0,0,0,1,0,Benoît Hamon
Voter 37342,,,,,1,,,,2,,,Emmanuel Macron
Voter 4298,0,0,0,0,0,2,0,0,1,0,2,Benoît Hamon
Voter 9717,0,0,0,0,0,1,0,0,2,0,0,Emmanuel Macron
Voter 3477,2,,,,,1,,,,,2,Nathalie Arthaud
Voter 17411,0,0,0,0,0,2,0,0,1,2,1,Jean-Luc Mélenchon
Voter 9957,1,0,1,0,0,1,1,0,1,1,1,incertitude
Voter 23777,,2,1,,,,,,,,,François Asselineau
Voter 15399,0,0,0,0,0,1,1,0,0,2,1,Jean-Luc Mélenchon
Voter 14709,1,0,0,0,0,1,0,0,0,2,1,Jean-Luc Mélenchon
Voter 24317,0,0,0,1,0,1,1,0,0,2,0,Jean-Luc Mélenchon
Voter 2835,0,0,0,0,0,0,0,1,0,0,0,Marine Le Pen
Voter 11794,0,0,,,,1,,,2,2,,Jean-Luc Mélenchon
Voter 27793,1,0,0,0,0,1,0,0,0,2,1,Jean-Luc Mélenchon
Voter 413,,,,,0,0,,,1,1,,Emmanuel Macron
Voter 4685,0,0,0,0,0,1,0,0,2,1,0,Emmanuel Macron
Voter 6198,1,,,,,2,0,,0,2,,Jean-Luc Mélenchon
Voter 6537,,,,,,1,,,,2,,Jean-Luc Mélenchon
Voter 8791,1,0,0,0,0,2,0,0,0,1,1,Benoît Hamon
Voter 2026,1,0,0,0,0,2,0,0,1,2,1,Benoît Hamon
Voter 6370,2,0,1,1,0,2,0,0,1,2,2,incertitude
Voter 8607,,,,,,2,,,,2,,incertitude
Voter 21635,0,0,0,0,0,1,0,0,2,0,0,Emmanuel Macron
Voter 2011,0,0,0,0,0,0,0,0,0,2,0,Jean-Luc Mélenchon
Voter 3032,0,0,0,0,0,2,0,0,1,1,0,Benoît Hamon
Voter 24697,0,0,0,0,0,2,0,0,2,0,0,Emmanuel Macron
Voter 28336,1,0,0,0,1,2,2,0,2,2,1,Emmanuel Macron
Voter 28389,1,0,1,2,0,2,2,0,2,1,1,non inscrit
Voter 25467,0,0,2,1,0,1,0,0,2,1,0,Emmanuel Macron
Voter 2457,1,0,1,0,0,2,1,0,2,2,2,Jean-Luc Mélenchon
Voter 10103,,,,,,2,,,,2,1,Jean-Luc Mélenchon
Voter 22053,0,0,0,0,0,2,0,0,0,2,1,Jean-Luc Mélenchon
Voter 13885,1,2,,,0,2,,0,0,2,2,Jean-Luc Mélenchon
Voter 16856,1,0,0,0,0,2,1,0,0,2,1,Jean-Luc Mélenchon
Voter 30961,0,2,0,2,0,0,0,1,0,2,0,abstention
Voter 14760,,,,,,2,,,,1,1,Benoît Hamon
Voter 27110,2,0,0,0,0,0,0,0,0,1,1,Jean-Luc Mélenchon
Voter 20407,1,0,0,0,0,1,0,0,0,2,1,Jean-Luc Mélenchon
Voter 17862,0,0,0,0,1,1,0,0,2,1,0,Emmanuel Macron
Voter 24088,1,0,0,0,0,0,1,0,0,2,1,Jean-Luc Mélenchon
Voter 24583,0,0,0,0,0,2,0,0,1,2,1,Jean-Luc Mélenchon
Voter 28378,,,,,,2,,,1,1,,Benoît Hamon
Voter 12565,0,0,0,0,0,1,0,0,2,0,0,Emmanuel Macron
Voter 5797,,,,,,,,,2,,,Emmanuel Macron
Voter 10821,0,0,0,0,0,2,0,0,1,2,1,Jean-Luc Mélenchon
Voter 31859,2,0,1,0,0,1,1,0,0,2,2,Jean-Luc Mélenchon
Voter 27653,1,0,0,0,0,2,0,0,0,2,1,Jean-Luc Mélenchon
Voter 18197,1,0,0,0,0,2,0,0,0,2,1,Jean-Luc Mélenchon
Voter 35167,0,0,0,0,0,1,0,0,0,2,1,Jean-Luc Mélenchon
Voter 26622,1,0,0,0,0,2,1,0,0,2,2,Jean-Luc Mélenchon
Voter 15029,,,,,,,,,,2,1,Jean-Luc Mélenchon
Voter 28070,1,0,0,0,0,2,1,0,1,1,0,Benoît Hamon
Voter 35471,1,0,0,0,0,2,0,0,0,1,1,Jean-Luc Mélenchon
Voter 2901,1,0,0,0,0,2,0,0,0,2,1,Jean-Luc Mélenchon
Voter 224,,,,,,1,,,,2,,Jean-Luc Mélenchon
Voter 26647,1,0,0,0,0,1,0,0,2,0,1,Emmanuel Macron
Voter 17212,0,1,1,1,2,0,0,0,1,,0,François Fillon
Voter 1274,0,2,1,0,0,0,1,0,0,1,0,François Asselineau
Voter 29756,0,0,0,0,0,2,1,0,1,1,1,Benoît Hamon
Voter 23461,0,0,1,0,0,2,0,0,0,2,2,Jean-Luc Mélenchon
Voter 8450,0,0,0,1,1,1,0,0,2,1,0,Emmanuel Macron
Voter 27608,1,0,0,0,0,1,0,0,2,1,0,
Voter 11714,0,0,0,0,2,0,0,0,1,0,0,François Fillon
Voter 30513,,,1,,,2,,,,2,,Jean-Luc Mélenchon
Voter 29042,0,0,0,0,0,2,0,1,2,1,0,Benoît Hamon
Voter 32285,2,0,1,0,0,1,1,0,0,2,2,Jean-Luc Mélenchon
Voter 3014,1,0,1,0,0,1,0,0,1,2,1,Jean-Luc Mélenchon
Voter 337,0,0,0,0,0,1,0,0,0,2,0,Jean-Luc Mélenchon
Voter 26070,0,0,0,0,0,1,0,0,0,2,0,Jean-Luc Mélenchon
Voter 532,1,0,0,1,0,2,0,0,2,1,1,incertitude
Voter 1955,1,0,0,0,0,1,0,0,1,2,2,Jean-Luc Mélenchon
Voter 7251,,,,,0,1,,0,2,1,,Emmanuel Macron
Voter 14866,0,0,0,1,1,2,0,0,2,1,1,Benoît Hamon
Voter 15475,1,0,0,0,0,0,1,0,2,1,2,Emmanuel Macron
Voter 13745,1,0,0,1,0,0,1,0,2,1,1,Emmanuel Macron
Voter 14137,0,0,0,0,0,1,1,0,2,1,0,Emmanuel Macron
Voter 23533,0,0,1,1,0,2,1,0,1,1,1,incertitude
Voter 3851,,,,,,,,,2,1,,Emmanuel Macron
Voter 20446,0,0,0,0,0,2,0,0,1,1,1,ne se prononce pas
Voter 25147,1,0,0,0,0,2,0,0,0,1,1,blanc
Voter 10353,2,0,0,0,0,1,0,0,1,2,1,Jean-Luc Mélenchon
Voter 2545,0,0,0,0,0,1,0,0,2,1,0,ne se prononce pas
Voter 28095,0,0,0,0,0,1,0,0,1,1,0,Benoît Hamon
Voter 33408,2,0,1,0,0,2,0,0,0,2,1,Jean-Luc Mélenchon
Voter 24031,,,,,,2,,,2,,,Emmanuel Macron
Voter 7931,1,,,,,2,,,,2,1,Jean-Luc Mélenchon
Voter 7279,,,,,,2,,,1,1,1,Benoît Hamon
Voter 25078,,,,,1,1,,,2,1,,Emmanuel Macron
Voter 5409,,,,,,,,,,1,1,abstention
Voter 8856,1,1,0,1,0,1,1,0,0,2,1,Jean-Luc Mélenchon
Voter 24547,,,,2,2,,,1,1,,,François Fillon
Voter 16490,1,0,0,,0,1,0,0,0,2,1,Jean-Luc Mélenchon
Voter 4926,0,0,0,1,2,0,0,0,2,0,0,ne se prononce pas
Voter 24322,0,1,1,0,0,1,0,0,2,2,0,Emmanuel Macron
Voter 35,0,0,0,1,0,1,0,0,1,1,0,abstention
Voter 14771,1,0,0,0,0,2,0,0,0,2,1,Jean-Luc Mélenchon
Voter 17974,0,0,0,0,0,2,0,0,1,2,1,Jean-Luc Mélenchon
Voter 21254,2,0,0,0,0,1,0,0,0,2,2,Jean-Luc Mélenchon
Voter 37660,,,,1,2,1,,,1,,,
Voter 12446,,,,,,,,,,2,,Jean-Luc Mélenchon
Voter 24803,,,,,,2,,,,2,,Jean-Luc Mélenchon
Voter 17831,0,0,1,0,0,2,0,0,1,2,1,Benoît Hamon
Voter 1436,1,0,0,0,0,2,1,0,1,2,1,Jean-Luc Mélenchon
Voter 19429,0,0,1,2,1,0,1,2,0,2,1,Marine Le Pen
Voter 7034,,,,2,,,,,,,,Nicolas Dupont-Aignan
Voter 22380,,,,,,,,,2,1,1,Emmanuel Macron
Voter 22042,0,0,0,0,0,1,0,1,2,2,0,Emmanuel Macron
Voter 22228,0,0,0,0,0,2,0,0,1,1,0,blanc
Voter 35330,,,,,,1,,,,2,1,Jean-Luc Mélenchon
Voter 24009,0,0,0,1,1,0,1,0,2,0,0,Emmanuel Macron
Voter 21445,1,0,1,0,0,2,1,0,1,2,1,incertitude
Voter 3215,,,,,0,2,,0,1,2,,Benoît Hamon
Voter 12629,0,0,0,0,0,1,0,0,2,1,0,Emmanuel Macron
Voter 15757,,,1,,,2,,,2,2,,incertitude
Voter 27555,1,1,0,1,0,2,1,0,0,2,1,Jean-Luc Mélenchon
Voter 17135,0,2,0,0,0,0,0,0,0,0,0,François Asselineau
Voter 26705,0,0,0,0,0,2,0,0,0,1,1,Benoît Hamon
Voter 17613,1,,,,,0,,,,2,1,incertitude
Voter 23304,0,0,0,0,1,1,0,0,2,0,0,Emmanuel Macron
Voter 21244,1,0,0,0,0,2,0,0,0,1,2,Benoît Hamon
Voter 33029,,,,,1,1,,,2,,,Emmanuel Macron
Voter 35624,0,0,0,0,1,0,0,0,2,0,0,Emmanuel Macron
Voter 5067,1,0,0,0,0,1,0,0,0,2,1,Jean-Luc Mélenchon
Voter 29343,0,0,0,0,0,2,0,0,1,1,0,Benoît Hamon
Voter 16778,,,,,,1,1,,1,2,0,Jean-Luc Mélenchon
Voter 20334,0,0,0,0,2,0,1,0,1,0,0,François Fillon
Voter 12851,1,1,2,0,0,2,1,0,0,2,2,Jean-Luc Mélenchon
Voter 10207,1,0,0,0,0,2,0,0,0,1,1,Benoît Hamon
Voter 30309,1,,,,,2,1,,,2,1,Benoît Hamon
Voter 3302,0,0,0,0,0,1,0,0,0,1,1,incertitude
Voter 4629,0,0,0,0,0,2,0,0,2,1,0,Benoît Hamon
Voter 29152,1,1,1,0,0,0,1,0,0,2,0,Jean-Luc Mélenchon
Voter 6943,1,,,,,1,,,1,2,,Jean-Luc Mélenchon
Voter 10381,,,,,,1,2,,1,,,incertitude
Voter 8195,0,0,0,0,0,2,0,0,2,1,0,Emmanuel Macron
Voter 19510,0,0,0,0,0,0,1,0,1,0,1,Jean Lassalle
Voter 5434,,,,,,2,,,2,1,,Emmanuel Macron
Voter 7200,1,,0,,,1,,0,,2,1,Jean-Luc Mélenchon
Voter 25233,1,0,0,1,0,1,1,0,0,2,1,Jean-Luc Mélenchon
Voter 6271,0,0,0,0,0,1,0,0,0,1,0,blanc
Voter 29644,,,,,1,1,,,2,,,Emmanuel Macron
Voter 19038,0,0,0,1,2,0,1,0,1,0,0,François Fillon
Voter 21436,0,0,0,0,0,1,0,0,2,1,1,
Voter 7612,,0,0,0,1,1,0,0,2,1,0,Emmanuel Macron
Voter 7362,0,0,0,0,0,1,0,0,2,2,1,incertitude
Voter 23140,1,0,0,0,0,2,0,0,0,1,2,Benoît Hamon
Voter 6562,0,0,0,1,0,0,0,,1,1,0,Emmanuel Macron
Voter 10235,1,0,0,0,0,1,0,0,0,2,1,Jean-Luc Mélenchon
Voter 15512,0,1,1,1,0,1,1,0,0,2,1,Jean-Luc Mélenchon
Voter 24667,1,0,0,0,0,2,1,0,0,2,1,Jean-Luc Mélenchon
Voter 7905,1,0,0,0,0,2,0,0,1,2,1,Benoît Hamon
Voter 621,1,0,0,0,0,2,0,0,0,2,2,Jean-Luc Mélenchon
Voter 25189,0,0,0,0,0,0,0,0,0,2,0,Jean-Luc Mélenchon
Voter 5926,2,0,0,0,0,1,1,0,1,2,2,Philippe Poutou
Voter 29607,0,0,0,0,2,1,0,0,1,1,0,François Fillon
Voter 8149,0,0,0,0,0,1,0,0,2,0,0,Emmanuel Macron
Voter 21892,0,1,0,0,0,1,1,0,0,2,1,Jean-Luc Mélenchon
Voter 28481,0,0,0,1,1,1,0,0,2,2,1,Jean-Luc Mélenchon
Voter 3279,1,,,,,2,,,1,2,1,Jean-Luc Mélenchon
Voter 12616,0,0,1,0,0,1,0,0,0,2,1,Jean-Luc Mélenchon
Voter 11548,0,0,0,0,1,0,0,0,2,1,1,Emmanuel Macron
Voter 27687,0,0,0,0,0,2,0,0,0,1,2,Philippe Poutou
Voter 8605,0,0,1,0,0,2,1,0,0,2,2,Jean-Luc Mélenchon
Voter 18957,1,1,1,0,0,1,1,0,0,2,2,Jean-Luc Mélenchon
Voter 17676,1,1,1,1,0,1,1,1,1,1,,blanc
Voter 29037,1,0,0,0,0,1,0,0,2,2,1,Jean-Luc Mélenchon
Voter 18745,1,1,1,1,0,1,1,0,1,2,1,Jean-Luc Mélenchon
Voter 4400,1,1,1,1,,1,2,0,0,2,1,Jean-Luc Mélenchon
Voter 10751,,,,,0,1,,,2,1,,non inscrit
Voter 469,,2,,,,,1,,,1,,François Asselineau
Voter 30483,1,0,0,0,0,1,0,0,0,2,2,Jean-Luc Mélenchon
Voter 19840,1,0,0,0,0,2,0,0,0,2,2,Jean-Luc Mélenchon
Voter 22772,0,0,0,0,0,2,1,0,0,2,1,Jean-Luc Mélenchon
Voter 13989,1,0,0,0,0,2,1,0,0,2,1,Jean-Luc Mélenchon
Voter 10637,1,0,0,0,0,2,0,0,0,1,1,Benoît Hamon
Voter 36240,0,0,0,0,0,2,0,0,1,0,0,Emmanuel Macron
Voter 19684,2,0,0,0,0,2,1,0,1,2,2,incertitude
Voter 3297,0,0,0,0,0,2,0,0,0,2,0,incertitude
Voter 23177,,,,,1,2,,0,1,1,,Benoît Hamon
Voter 10618,0,0,0,1,1,2,0,0,2,2,1,Emmanuel Macron
Voter 13599,1,0,0,0,0,2,0,0,1,2,1,Jean-Luc Mélenchon
Voter 6280,1,0,0,0,0,2,0,0,0,2,1,Jean-Luc Mélenchon
Voter 18441,0,0,0,0,0,2,0,0,0,2,1,Benoît Hamon
Voter 21862,2,0,1,0,0,2,0,0,1,2,2,Nathalie Arthaud
Voter 4001,1,1,1,1,0,1,1,0,1,2,1,Jean-Luc Mélenchon
Voter 6763,1,0,0,0,0,1,0,0,0,2,2,Jean-Luc Mélenchon
Voter 25270,2,,,,,1,,,,2,2,Jean-Luc Mélenchon
Voter 22008,0,0,0,0,2,1,0,0,1,1,0,François Fillon
Voter 15434,1,0,0,0,0,2,0,0,1,2,2,Jean-Luc Mélenchon
Voter 3540,1,0,0,0,0,1,0,0,0,2,1,Jean-Luc Mélenchon
Voter 17248,,,,,2,,,,2,,,Emmanuel Macron
Voter 11809,1,0,0,0,0,2,0,0,0,2,2,incertitude
Voter 4982,1,0,0,0,0,2,1,0,1,2,2,Jean-Luc Mélenchon
Voter 20728,0,0,0,0,0,2,0,0,1,1,1,Benoît Hamon
Voter 23079,1,0,0,0,1,2,1,0,2,0,1,Emmanuel Macron
Voter 16264,1,0,0,0,0,2,1,0,0,2,1,Benoît Hamon
Voter 16293,0,0,0,1,0,0,1,0,0,0,1,blanc
Voter 13293,,,,,1,,,,2,0,,Emmanuel Macron
Voter 11828,0,0,1,0,0,2,0,0,0,2,1,abstention
Voter 10263,0,0,0,0,0,2,0,0,2,2,1,Benoît Hamon
Voter 8709,0,1,1,1,0,0,1,1,0,2,0,Jean-Luc Mélenchon
Voter 3044,1,,,,0,2,1,,,2,2,
Voter 17402,0,0,,0,1,1,1,0,2,1,0,Emmanuel Macron
Voter 31286,0,0,0,0,0,1,0,0,0,2,0,Jean-Luc Mélenchon
Voter 4192,0,0,1,0,0,1,1,0,2,2,0,Emmanuel Macron
Voter 19864,1,0,0,1,0,1,0,0,0,2,1,Jean-Luc Mélenchon
Voter 9346,1,,,,,2,,,1,2,1,Jean-Luc Mélenchon
Voter 23477,1,0,0,0,0,2,1,0,1,0,1,incertitude
Voter 9766,,,,,,1,,,2,2,1,Emmanuel Macron
Voter 11373,,,,,,2,,0,1,2,,Benoît Hamon
Voter 7840,0,0,0,2,0,1,2,1,1,1,1,incertitude
Voter 22231,0,0,0,1,0,0,1,0,0,1,1,Jean-Luc Mélenchon
Voter 14623,1,0,0,0,0,1,0,0,1,2,1,Jean-Luc Mélenchon
Voter 1350,0,0,0,0,0,2,1,0,0,1,0,incertitude
Voter 11744,0,1,0,0,0,2,0,0,2,1,1,Benoît Hamon
Voter 18625,0,0,0,0,0,2,0,0,0,1,0,Benoît Hamon
