################################################################################
# Voter Autrement 2017
################################################################################
#
# This dataset Voter Autrement is made available under the Open Database
# License: http://opendatacommons.org/licenses/odbl/1.0/. Any rights in
# individual contents of the database are licensed under the Database
# Contents License: http://opendatacommons.org/licenses/dbcl/1.0/
#
# Antoinette Baujard, GATE Lyon Saint-Étienne, Université Jean Monnet, Saint-Étienne
# Renaud Blanch, LIG, Univ. Grenoble-Alpes
# Sylvain Bouveret, LIG, Univ. Grenoble-Alpes
# François Durand, LAMSADE, Université Paris-Dauphine
# Herrade Igersheim, CNRS, BETA, Université de Strasbourg
# Jérôme Lang, LAMSADE CNRS, Université Paris-Dauphine
# Annick Laruelle, UPV-EHU, Universidad del País Vasco
# Jean-François Laslier, CNRS, Paris School of Economics
# Isabelle Lebon, CREM, Universités Caen-Normandie et Rennes 1
# Vincent Merlin, CNRS, CREM, Universités Caen-Normandie et Rennes 1
#
################################################################################
#
# Dataset: Online experiment Borda 4.
# Format: CSV with header
#
# Participants were asked to rank exactly 4 candidates. Meaning of the scores:
# 11 = first / 10 = second / 9 = third / 8 = fourth / nothing = not ranked
#
# * Column 1: Voter number
# * Column 2: score of Nathalie Arthaud
# * Column 3: score of François Asselineau
# * Column 4: score of Jacques Cheminade
# * Column 5: score of Nicolas Dupont-Aignan
# * Column 6: score of François Fillon
# * Column 7: score of Benoît Hamon
# * Column 8: score of Jean Lassalle
# * Column 9: score of Marine Le Pen
# * Column 10: score of Emmanuel Macron
# * Column 11: score of Jean-Luc Mélenchon
# * Column 12: score of Philippe Poutou
# * Column 13: vote at the first round of the official election (extracted from the questionnaire)
#
################################################################################
Voter,Nathalie Arthaud,François Asselineau,Jacques Cheminade,Nicolas Dupont-Aignan,François Fillon,Benoît Hamon,Jean Lassalle,Marine Le Pen,Emmanuel Macron,Jean-Luc Mélenchon,Philippe Poutou,official vote
Voter 21740,,,,,10,,8,,11,9,,Emmanuel Macron
Voter 6851,,,8,,,9,,,11,10,,Emmanuel Macron
Voter 23767,,,,,,11,,,8,10,9,incertitude
Voter 21028,,,,8,,10,9,,,11,,Jean-Luc Mélenchon
Voter 9325,,,,,9,10,,,11,,8,Emmanuel Macron
Voter 9341,8,,,,,11,,,10,9,,Benoît Hamon
Voter 22727,,,,,11,9,,,10,8,,François Fillon
Voter 7100,9,,,,,11,,,8,10,,Benoît Hamon
Voter 22529,,,,,8,10,,,11,,9,Emmanuel Macron
Voter 30165,,10,,,,9,,,,11,8,abstention
Voter 744,10,,,,,9,,,,11,8,Jean-Luc Mélenchon
Voter 22105,8,,,,,10,,,9,11,,Jean-Luc Mélenchon
Voter 37712,,,,,,11,8,,10,9,,
Voter 2583,8,,,,,11,10,,,9,,Benoît Hamon
Voter 23062,,,,,8,10,,,11,9,,Emmanuel Macron
Voter 24498,,,,,,11,,,8,9,10,Jean-Luc Mélenchon
Voter 5063,10,,,,,9,,,8,11,,Jean-Luc Mélenchon
Voter 18401,,,,,,9,8,,11,10,,Emmanuel Macron
Voter 7609,8,,,,,11,,,,10,9,Jean-Luc Mélenchon
Voter 1523,,,9,,,8,,,,11,10,blanc
Voter 19518,,,,,,9,8,,,11,10,Jean-Luc Mélenchon
Voter 25809,,,,,,10,8,,11,,9,Emmanuel Macron
Voter 3718,,,,,,11,,,9,10,8,Benoît Hamon
Voter 7775,8,10,9,,,,,,,11,,Jean-Luc Mélenchon
Voter 21429,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 2240,,8,9,,,,,,11,10,,Emmanuel Macron
Voter 8493,8,,,,,11,,,10,9,,Benoît Hamon
Voter 6863,9,,,,,,11,,,8,10,
Voter 26755,,,,,9,10,,,11,8,,incertitude
Voter 23232,,,,,,10,,,11,9,8,incertitude
Voter 1083,8,,,,,9,,,,11,10,Jean-Luc Mélenchon
Voter 2364,9,,,,,8,,,,11,10,Jean-Luc Mélenchon
Voter 26640,,,,,,11,,,8,10,9,Jean-Luc Mélenchon
Voter 30501,,,8,,,11,,,9,10,,Benoît Hamon
Voter 12390,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 30485,,,9,,,11,,,8,10,,non inscrit
Voter 1199,8,,,,,10,9,,,11,,Jean-Luc Mélenchon
Voter 35561,,,,,8,11,,,10,9,,Emmanuel Macron
Voter 18062,8,,,,,11,,,,10,9,Benoît Hamon
Voter 6141,,,,,9,8,,,10,11,,Jean-Luc Mélenchon
Voter 14104,8,,,,,9,,,,11,10,Jean-Luc Mélenchon
Voter 13238,10,,,,,,8,,,9,11,Philippe Poutou
Voter 30978,,,,,,11,,,9,10,8,Benoît Hamon
Voter 25801,,,8,,,10,9,,11,,,Emmanuel Macron
Voter 3643,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 37466,,,,,8,11,,,9,10,,
Voter 19917,,,9,,,10,,8,,11,,Jean-Luc Mélenchon
Voter 23598,9,,,,,8,,,,11,10,Jean-Luc Mélenchon
Voter 32340,,,8,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 23061,,8,,,10,9,,,11,,,non inscrit
Voter 9374,9,,,,,11,,,10,8,,Emmanuel Macron
Voter 7639,9,,,,,11,,,,10,8,Jean-Luc Mélenchon
Voter 1788,9,,,,,10,,,,11,8,Jean-Luc Mélenchon
Voter 16805,,8,,,,,9,10,,,11,incertitude
Voter 22190,,,,,,11,,,10,9,8,incertitude
Voter 14492,,,,,,11,,,8,10,9,Benoît Hamon
Voter 28709,,,8,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 17795,8,,,,11,,,,,10,9,
Voter 6833,,,,,9,10,,,11,8,,Emmanuel Macron
Voter 33930,9,,,,,8,,,,11,10,Jean-Luc Mélenchon
Voter 34178,8,10,,,,,,,,11,9,Jean-Luc Mélenchon
Voter 5174,,,,9,,10,,,,11,8,Jean-Luc Mélenchon
Voter 9934,8,,,,,11,,,,10,9,Benoît Hamon
Voter 21552,,,,9,8,,,10,11,,,Emmanuel Macron
Voter 17244,,9,8,10,,,,11,,,,Marine Le Pen
Voter 18137,,8,,,,10,9,,11,,,Emmanuel Macron
Voter 12968,,,,,,11,,,8,10,9,Jean-Luc Mélenchon
Voter 36551,,,,,,10,,,11,9,8,Emmanuel Macron
Voter 14946,10,,,,,,,,8,11,9,Jean-Luc Mélenchon
Voter 29702,,,,,,10,,,9,11,8,Jean-Luc Mélenchon
Voter 23276,,,,8,,,9,,10,11,,abstention
Voter 7629,,9,,10,11,,,8,,,,François Fillon
Voter 20412,,,,8,10,,,11,9,,,François Fillon
Voter 4758,8,,,,,9,,,,10,11,Philippe Poutou
Voter 11087,,,,,8,11,,,10,9,,Benoît Hamon
Voter 25265,,,,,,11,,,9,10,8,Benoît Hamon
Voter 6734,,,,,,10,,,9,11,8,Jean-Luc Mélenchon
Voter 20496,8,,,,,11,,,9,10,,Jean-Luc Mélenchon
Voter 12783,,,,9,11,,,,10,8,,François Fillon
Voter 1164,9,,,,,11,,,8,10,,Benoît Hamon
Voter 6471,9,,,,,10,,,,11,8,Jean-Luc Mélenchon
Voter 25678,,,,,,11,8,,10,,9,Benoît Hamon
Voter 37251,9,,8,,,11,,,,10,,Benoît Hamon
Voter 8949,8,,,,,10,,,,11,9,
Voter 15020,9,,,,,,8,,,11,10,Jean-Luc Mélenchon
Voter 21477,,9,,,,,,11,,10,8,Jean-Luc Mélenchon
Voter 12155,,9,,,,10,,,,8,11,incertitude
Voter 5997,,,,,,11,,,10,9,8,Benoît Hamon
Voter 2735,,8,,10,,9,,11,,,,Marine Le Pen
Voter 35765,,9,,,11,8,,,10,,,Emmanuel Macron
Voter 829,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 14130,8,,,,,9,,,,10,11,Jean-Luc Mélenchon
Voter 27772,8,,,,,11,,,,10,9,Benoît Hamon
Voter 21657,8,,,,,10,,,,11,9,ne se prononce pas
Voter 11873,,,,,10,8,,,9,11,,Jean-Luc Mélenchon
Voter 28022,,,8,,,9,,,,11,10,Jean-Luc Mélenchon
Voter 21242,9,,,,,11,,,10,,8,Benoît Hamon
Voter 9992,,,,,,11,,,8,10,9,Benoît Hamon
Voter 36930,,,,,,11,,,9,10,8,Emmanuel Macron
Voter 23456,,,,,,10,,,9,11,8,Jean-Luc Mélenchon
Voter 8700,,,,,,11,8,,,10,9,Benoît Hamon
Voter 21999,,,,,,11,,,9,10,8,Benoît Hamon
Voter 20775,9,,,,,10,,,,11,8,ne se prononce pas
Voter 21836,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 30822,,,,,,11,9,,,10,8,Jean-Luc Mélenchon
Voter 18156,,,,,,10,,,9,11,8,Jean-Luc Mélenchon
Voter 12273,,,,,9,10,,,11,8,,Emmanuel Macron
Voter 24362,9,,,,,8,,,,11,10,Jean-Luc Mélenchon
Voter 26964,,,,8,,10,,,,11,9,Jean-Luc Mélenchon
Voter 17460,9,,,,,11,,,,10,8,Benoît Hamon
Voter 3546,,,,,,9,,,10,11,8,Jean-Luc Mélenchon
Voter 34530,,,9,,,10,,,8,11,,Jean-Luc Mélenchon
Voter 6127,,,10,,,,11,,,8,9,Jean Lassalle
Voter 24041,,,,9,8,,10,11,,,,Marine Le Pen
Voter 12420,9,,,,,8,,,,11,10,Jean-Luc Mélenchon
Voter 34564,,8,,,,11,,,,10,9,Benoît Hamon
Voter 5474,8,,,,,10,,,11,9,,Emmanuel Macron
Voter 17048,,,,,,11,,,8,9,10,incertitude
Voter 27181,8,,,,,11,,,,10,9,incertitude
Voter 25579,9,,,,,11,,,10,,8,Benoît Hamon
Voter 22145,,,,,,10,,,9,11,8,Jean-Luc Mélenchon
Voter 22496,9,,,,,11,8,,,,10,Benoît Hamon
Voter 34123,8,,,,,10,,,,11,9,abstention
Voter 3256,,,,,10,8,,9,11,,,Emmanuel Macron
Voter 25177,,,,,,11,,,8,10,9,Jean-Luc Mélenchon
Voter 27141,,,,9,,11,,,8,10,,Benoît Hamon
Voter 28057,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 4803,,,,,,10,9,,8,11,,Jean-Luc Mélenchon
Voter 5019,,,,,,10,,,8,11,9,Emmanuel Macron
Voter 5624,,,,,,11,,,9,10,8,Benoît Hamon
Voter 25018,8,,,,,9,,,,11,10,Jean-Luc Mélenchon
Voter 21987,,,8,,,10,9,,,11,,Jean-Luc Mélenchon
Voter 1324,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 15271,,,,,,9,,,10,11,8,Jean-Luc Mélenchon
Voter 3620,,,,,,10,,,8,11,9,Jean-Luc Mélenchon
Voter 24244,,,,,,11,,,9,10,8,Benoît Hamon
Voter 9065,,,,,,11,,,10,9,8,Benoît Hamon
Voter 3056,,,,,,10,,,11,9,8,Emmanuel Macron
Voter 3869,,,,,,9,,8,11,10,,Emmanuel Macron
Voter 4841,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 27208,8,,10,,,11,,,9,,,Benoît Hamon
Voter 30230,,,,,,11,,8,9,10,,ne se prononce pas
Voter 29080,,9,,,,10,,,,11,8,Jean-Luc Mélenchon
Voter 23642,9,,,8,,,,,,10,11,Jean-Luc Mélenchon
Voter 21518,,,,8,10,9,,,11,,,Emmanuel Macron
Voter 18771,,,,9,,,,10,,11,8,incertitude
Voter 24762,11,,,,,,10,,,8,9,incertitude
Voter 21754,,,,,,10,,,8,11,9,Jean-Luc Mélenchon
Voter 7403,,,,,,11,,,9,10,8,incertitude
Voter 37628,,,,8,10,11,,,9,,,
Voter 28182,8,,,,,10,,,9,11,,Jean-Luc Mélenchon
Voter 20000,,,,,11,9,,,10,8,,François Fillon
Voter 13837,8,,,,,9,,,,11,10,Jean-Luc Mélenchon
Voter 6709,,,,,10,8,,,11,9,,Emmanuel Macron
Voter 33477,,,,,,11,,,9,10,8,blanc
Voter 28177,,,,,,10,8,,11,9,,Emmanuel Macron
Voter 27984,,,,8,,10,,,11,9,,Emmanuel Macron
Voter 36841,,,8,,,11,,,9,10,,Benoît Hamon
Voter 13925,8,,,,,11,,,9,,10,Benoît Hamon
Voter 17537,9,8,,,,,,,11,,10,Emmanuel Macron
Voter 31783,,,,11,8,9,10,,,,,Nicolas Dupont-Aignan
Voter 9939,9,,,,,8,,,,10,11,Jean-Luc Mélenchon
Voter 4366,10,8,9,,,,,,,11,,abstention
Voter 7342,,,,,11,,,9,8,10,,François Fillon
Voter 14615,9,,,,,11,,,,10,8,Benoît Hamon
Voter 10893,8,,,,,11,,,9,10,,Benoît Hamon
Voter 4002,,,,,9,10,,,11,8,,Emmanuel Macron
Voter 22140,,,,8,,9,,,11,10,,Emmanuel Macron
Voter 3395,,,9,11,8,,,10,,,,
Voter 9332,,,,9,11,,10,8,,,,François Fillon
Voter 25886,,,,,,11,,,10,9,8,Emmanuel Macron
Voter 21701,,,,,,10,,,8,11,9,Jean-Luc Mélenchon
Voter 30912,,,,,,11,,,10,9,8,abstention
Voter 37629,8,,,,,10,,,,11,9,
Voter 25042,,9,,,10,,,11,8,,,François Fillon
Voter 24058,8,,,,,,,,10,11,9,Jean-Luc Mélenchon
Voter 18611,,,,,,11,,,9,10,8,Jean-Luc Mélenchon
Voter 8600,,,,,,11,,,10,9,8,incertitude
Voter 16560,,,,9,11,8,,,10,,,François Fillon
Voter 9955,9,,,,,8,,,,11,10,ne se prononce pas
Voter 21830,,,,,,9,,,10,11,8,Emmanuel Macron
Voter 14202,,,,9,,,8,11,,10,,Marine Le Pen
Voter 3875,,,8,,,,,,11,10,9,Emmanuel Macron
Voter 1001,,,,,,11,,,9,10,8,Jean-Luc Mélenchon
Voter 15822,,,,,10,9,,,11,8,,incertitude
Voter 12289,,,,,9,,10,,11,8,,Emmanuel Macron
Voter 15569,,,9,,,,,,11,8,10,Emmanuel Macron
Voter 22765,,,8,9,11,,,10,,,,François Fillon
Voter 12675,,,,,,11,,,8,10,9,Benoît Hamon
Voter 32915,,8,,10,11,,9,,,,,François Fillon
Voter 56,,,,,8,10,,,11,9,,Emmanuel Macron
Voter 9625,9,,,,,8,,,,10,11,Jean-Luc Mélenchon
Voter 11862,8,,,,,10,,,11,9,,Emmanuel Macron
Voter 8804,10,,,,,8,,,11,9,,incertitude
Voter 13523,,,,,8,9,,,10,11,,Jean-Luc Mélenchon
Voter 33776,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 18660,10,,,,,9,,,,8,11,Philippe Poutou
Voter 2309,8,,,,,10,9,,11,,,Emmanuel Macron
Voter 32159,,,8,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 18752,9,,,,,8,,,,11,10,Jean-Luc Mélenchon
Voter 14559,,,,,9,10,,8,11,,,Emmanuel Macron
Voter 15472,,,,,10,9,8,,11,,,Emmanuel Macron
Voter 1689,,9,,,,10,8,,,11,,Jean-Luc Mélenchon
Voter 14027,,,,,10,9,,,11,8,,Emmanuel Macron
Voter 25344,8,,,,,11,,,,10,9,Benoît Hamon
Voter 28329,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 35307,,,8,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 13653,,,,,,10,8,,9,11,,Emmanuel Macron
Voter 13630,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 10555,,,,,10,8,9,,11,,,Emmanuel Macron
Voter 27284,,,9,,,11,,,8,10,,Benoît Hamon
Voter 464,,,,9,,11,,,8,10,,Benoît Hamon
Voter 30211,,,,,,10,,,8,11,9,Jean-Luc Mélenchon
Voter 1180,9,,,,,8,,,,11,10,Jean-Luc Mélenchon
Voter 571,,8,,,,10,,,11,9,,Emmanuel Macron
Voter 22829,,11,,8,,9,,,,10,,François Asselineau
Voter 289,,,,,9,8,,,10,11,,Jean-Luc Mélenchon
Voter 6754,9,,,,,11,,,,8,10,Benoît Hamon
Voter 5041,,,,,,10,,,11,9,8,incertitude
Voter 10735,,,,,,10,,,11,9,8,incertitude
Voter 10004,9,,,,,11,,,10,8,,Emmanuel Macron
Voter 16393,,,,11,,8,,,,10,9,Nicolas Dupont-Aignan
Voter 19690,,,,,,11,,,10,9,8,Benoît Hamon
Voter 30733,,,8,,,11,,,9,10,,Benoît Hamon
Voter 15349,8,,9,,,,,,11,10,,Emmanuel Macron
Voter 16456,,,,,,10,,,9,11,8,Jean-Luc Mélenchon
Voter 29291,9,,,,,10,,,,11,8,Jean-Luc Mélenchon
Voter 374,8,,,,,11,,,,10,9,Benoît Hamon
Voter 5411,8,,,,,11,,,,10,9,Benoît Hamon
Voter 28446,9,8,,,,,,,,11,10,Jean-Luc Mélenchon
Voter 23241,,,,,10,,8,,11,9,,Emmanuel Macron
Voter 17119,,,,,10,,11,,,9,8,Jean Lassalle
Voter 4997,,9,,,,10,,,8,11,,Jean-Luc Mélenchon
Voter 19584,8,,,,,11,,,9,10,,Benoît Hamon
Voter 24823,,,,,,11,,,10,9,8,Benoît Hamon
Voter 25657,8,,,,,10,,,11,,9,Emmanuel Macron
Voter 21665,,,,8,,10,,,11,,9,blanc
Voter 28166,,,8,,,11,,,10,,9,Benoît Hamon
Voter 15616,,,,10,,,,,11,9,8,Emmanuel Macron
Voter 11875,,,,,,10,8,,11,9,,Emmanuel Macron
Voter 28711,,,,9,10,8,,,11,,,Emmanuel Macron
Voter 15147,,8,,,,9,,,11,10,,Emmanuel Macron
Voter 1698,,,,,9,8,10,,11,,,Emmanuel Macron
Voter 29172,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 6223,,,,,,11,,,8,10,9,Jean-Luc Mélenchon
Voter 27077,,,,9,,10,,,11,8,,Emmanuel Macron
Voter 19399,,,,,,10,8,,,11,9,Jean-Luc Mélenchon
Voter 23921,,,,,,10,8,,11,9,,Emmanuel Macron
Voter 32068,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 4953,,,,,,10,9,,11,8,,Emmanuel Macron
Voter 24510,9,,,,,8,,,,11,10,Jean-Luc Mélenchon
Voter 11997,,,,,,8,,,9,11,10,Emmanuel Macron
Voter 20425,9,,,,,8,,,,11,10,blanc
Voter 15642,,,,,,11,,,9,10,8,Benoît Hamon
Voter 11603,,,,,,11,,,9,10,8,Benoît Hamon
Voter 3649,9,,,,,11,,,,10,8,incertitude
Voter 29602,,,,,,10,,,11,8,9,Emmanuel Macron
Voter 26153,,,,,11,,8,,9,10,,incertitude
Voter 25558,,,,,,10,,,9,11,8,Jean-Luc Mélenchon
Voter 13068,,,,8,10,9,,,11,,,Emmanuel Macron
Voter 18956,8,,,,,9,,,,10,11,Philippe Poutou
Voter 17155,8,,,,,11,,,,10,9,Benoît Hamon
Voter 2102,,,,,8,10,,,11,9,,Emmanuel Macron
Voter 5713,,,,,10,8,,,11,9,,Emmanuel Macron
Voter 37630,9,,,,,10,,,8,11,,
Voter 5370,10,9,8,,,,,,,11,,
Voter 17179,,,,,9,10,8,,11,,,Emmanuel Macron
Voter 26917,9,,11,,,,8,,,,10,abstention
Voter 16498,8,,,,,11,,,10,9,,Benoît Hamon
Voter 2550,9,,,,,,8,,11,,10,Emmanuel Macron
Voter 28812,,,,,10,8,,,11,9,,Emmanuel Macron
Voter 13172,,,,,8,10,,,11,9,,Emmanuel Macron
Voter 21351,,,,,,11,,,10,9,8,Emmanuel Macron
Voter 10690,,,,,,11,,,9,10,8,Benoît Hamon
Voter 1354,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 29461,,,,,,10,9,,,11,8,Jean-Luc Mélenchon
Voter 2419,,,9,,,8,10,,11,,,Emmanuel Macron
Voter 6940,,,8,,,10,,,11,9,,Emmanuel Macron
Voter 4700,8,,,,,11,,,10,9,,Benoît Hamon
Voter 2126,,,,,,10,,,11,9,8,Emmanuel Macron
Voter 16390,,8,,,,9,11,10,,,,Jean Lassalle
Voter 27971,,,,,,11,8,,9,10,,incertitude
Voter 12043,,,,,,11,8,,,10,9,Benoît Hamon
Voter 29208,,,,,8,11,,,10,9,,Benoît Hamon
Voter 11610,,,,,,11,,,10,9,8,Benoît Hamon
Voter 3292,9,,,,,8,,,,10,11,Nathalie Arthaud
Voter 5211,,,,,,10,,,8,11,9,abstention
Voter 4421,9,,,,,10,,,,11,8,Jean-Luc Mélenchon
Voter 27158,,,,,,10,9,,,11,8,Jean-Luc Mélenchon
Voter 30109,,,8,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 36261,,,,,8,10,,,9,11,,Jean-Luc Mélenchon
Voter 2936,8,,,,,9,,,,11,10,Jean-Luc Mélenchon
Voter 12154,9,,,,,8,,,,11,10,Jean-Luc Mélenchon
Voter 26094,9,,,,,11,,,8,10,,Jean-Luc Mélenchon
Voter 11707,,11,9,,8,,10,,,,,François Asselineau
Voter 1743,8,,,,,11,,,,10,9,Benoît Hamon
Voter 12883,,,9,8,,11,,,,10,,Benoît Hamon
Voter 36995,,,8,,,10,,,9,11,,Jean-Luc Mélenchon
Voter 18214,,,,10,11,,,9,8,,,François Fillon
Voter 13721,,,,,,11,,,9,10,8,Benoît Hamon
Voter 627,8,,,,,11,,,9,10,,Benoît Hamon
Voter 20682,,,,,,11,,,9,10,8,Emmanuel Macron
Voter 13135,8,,,,,9,,,,10,11,Philippe Poutou
Voter 1841,,,,,,11,8,,10,9,,Benoît Hamon
Voter 30025,,,,11,9,,8,10,,,,Nicolas Dupont-Aignan
Voter 3748,,,,11,10,8,,,9,,,Nicolas Dupont-Aignan
Voter 2394,10,,,,,8,,,,11,9,Jean-Luc Mélenchon
Voter 12953,,,,,,10,,,9,11,8,Jean-Luc Mélenchon
Voter 6793,,,,,,11,,,9,10,8,Benoît Hamon
Voter 1041,8,,,,,9,,,,11,10,Jean-Luc Mélenchon
Voter 36805,,,,,8,10,,,9,11,,Jean-Luc Mélenchon
Voter 1302,10,,,,,8,,,,11,9,Jean-Luc Mélenchon
Voter 24752,9,,,,,8,,,,10,11,blanc
Voter 10135,,,,,,11,,,8,10,9,Benoît Hamon
Voter 16462,9,,,10,,,,,,11,8,Jean-Luc Mélenchon
Voter 3211,,,,,8,9,,,11,10,,incertitude
Voter 11463,,8,,,10,,,11,,9,,Marine Le Pen
Voter 2785,9,,,,,10,,,,11,8,Jean-Luc Mélenchon
Voter 18554,,,9,,,10,8,,11,,,abstention
Voter 14348,8,,,,,11,,,,10,9,Jean-Luc Mélenchon
Voter 14060,,11,,,,,9,,,10,8,blanc
Voter 2900,,,,,,10,,,9,11,8,Jean-Luc Mélenchon
Voter 8053,8,,,,,9,,,10,11,,Jean-Luc Mélenchon
Voter 7424,,,,,,10,,,9,11,8,Emmanuel Macron
Voter 18711,9,,,,,8,,,,11,10,Jean-Luc Mélenchon
Voter 24324,,9,,10,,,,,,11,8,Jean-Luc Mélenchon
Voter 13031,,,,8,11,,9,,,10,,François Fillon
Voter 9684,,,9,,,,8,,10,11,,Jean-Luc Mélenchon
Voter 5636,,,,,8,10,,,11,9,,Emmanuel Macron
Voter 33317,9,,,,,11,,,,10,8,Jean-Luc Mélenchon
Voter 25284,8,,,,,11,,,,10,9,Benoît Hamon
Voter 12321,,9,,10,11,,8,,,,,François Fillon
Voter 9141,,8,,,,9,,,11,10,,Jean-Luc Mélenchon
Voter 11364,8,,,,,9,,,,11,10,Jean-Luc Mélenchon
Voter 25730,,11,9,10,,8,,,,,,François Asselineau
Voter 6148,8,,,9,,,,,,11,10,Jean-Luc Mélenchon
Voter 31494,8,,,,,11,,,9,10,,Benoît Hamon
Voter 191,,,,10,,8,,,11,9,,Emmanuel Macron
Voter 10805,,,,,,10,,,9,11,8,Jean-Luc Mélenchon
Voter 29038,,,,,,9,8,,11,10,,Emmanuel Macron
Voter 17332,,,,,,9,11,,,10,8,Jean Lassalle
Voter 30422,,,9,8,,,10,,11,,,
Voter 21715,,,,,,11,,,10,9,8,non inscrit
Voter 3373,10,,,,,9,8,,,11,,Jean-Luc Mélenchon
Voter 10420,8,,,,,11,,,10,,9,Benoît Hamon
Voter 11750,10,,,,,9,,,,11,8,Jean-Luc Mélenchon
Voter 30139,,,,,8,11,,,10,9,,Benoît Hamon
Voter 22846,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 34226,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 361,,,,,9,10,,,8,11,,Jean-Luc Mélenchon
Voter 9134,,,,,,10,,,11,9,8,Emmanuel Macron
Voter 31449,,,,,8,11,,,10,9,,Benoît Hamon
Voter 26561,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 332,8,,,,,9,,10,,11,,Jean-Luc Mélenchon
Voter 4502,,,,8,10,,,,11,9,,Emmanuel Macron
Voter 23071,,,,,,,11,9,10,8,,blanc
Voter 13321,8,,,,,10,,,,11,9,incertitude
Voter 6866,,,,,,10,9,,,11,8,Jean-Luc Mélenchon
Voter 3714,9,,,,,11,,,,10,8,Benoît Hamon
Voter 15555,,10,,8,11,,,,9,,,François Fillon
Voter 23471,,,,9,,,,,11,10,8,Emmanuel Macron
Voter 30217,,,,,8,9,,,11,10,,Emmanuel Macron
Voter 37713,,9,,,,10,,,,11,8,
Voter 6137,,,8,,,9,,,11,10,,incertitude
Voter 19148,,,,,,11,,,9,10,8,Benoît Hamon
Voter 14127,,,,,8,10,9,,11,,,Emmanuel Macron
Voter 7538,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 9851,8,,,,,10,,,,9,11,Benoît Hamon
Voter 21840,,,,,,11,,,8,10,9,Benoît Hamon
Voter 25518,,,,,,10,,,9,11,8,Jean-Luc Mélenchon
Voter 14118,,,,,,10,,,9,11,8,Benoît Hamon
Voter 16137,,,,8,11,,,9,10,,,François Fillon
Voter 2598,8,,,,,11,,,,10,9,Benoît Hamon
Voter 11445,,,,8,,10,,,9,11,,Jean-Luc Mélenchon
Voter 4936,8,,,,,9,,,,11,10,Jean-Luc Mélenchon
Voter 26570,,,,,10,9,,,11,8,,Emmanuel Macron
Voter 29362,,,,8,9,10,,,11,,,Emmanuel Macron
Voter 14730,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 24334,,,,,,9,11,,10,8,,Emmanuel Macron
Voter 24806,,,,,8,11,,,9,10,,Benoît Hamon
Voter 10508,,,,,,11,,,10,9,8,incertitude
Voter 25423,,,,,,11,8,,9,10,,Benoît Hamon
Voter 2874,,8,,,,9,,,,10,11,ne se prononce pas
Voter 3097,9,,,,,8,,,,11,10,incertitude
Voter 33687,,,,,,11,,,8,10,9,Benoît Hamon
Voter 3798,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 7656,,,,,8,10,,,9,11,,Jean-Luc Mélenchon
Voter 4753,,,,,,11,,,10,9,8,Emmanuel Macron
Voter 29142,8,,,,,10,,,11,9,,Emmanuel Macron
Voter 25064,,10,11,9,8,,,,,,,François Fillon
Voter 4938,,,,,,11,9,,10,8,,blanc
Voter 15153,9,,,,,8,,,,11,10,Jean-Luc Mélenchon
Voter 4686,8,,,,,10,,,,9,11,Philippe Poutou
Voter 21217,,,,,,11,,,8,10,9,Benoît Hamon
Voter 10273,,,,,,10,,,11,9,8,Emmanuel Macron
Voter 10010,8,,,,,11,,,9,10,,Emmanuel Macron
Voter 16445,,,,8,,9,,,10,11,,Jean-Luc Mélenchon
Voter 11435,,,10,,,,,,11,9,8,Emmanuel Macron
Voter 8513,8,,,,,11,,,,10,9,Benoît Hamon
Voter 2471,9,,10,8,,,,,,,11,incertitude
Voter 29657,,,,8,,11,,,10,9,,Benoît Hamon
Voter 16188,,,,9,11,,8,,10,,,François Fillon
Voter 28628,,,,11,,,,9,,8,10,Marine Le Pen
Voter 8536,11,,,,,8,,,,9,10,Nathalie Arthaud
Voter 22179,,,,8,,,9,,11,10,,Emmanuel Macron
Voter 18067,9,,8,,,,,,,11,10,Jean-Luc Mélenchon
Voter 8585,9,,,,,8,,,,11,10,Jean-Luc Mélenchon
