################################################################################
# Voter Autrement 2017
################################################################################
#
# This dataset Voter Autrement is made available under the Open Database
# License: http://opendatacommons.org/licenses/odbl/1.0/. Any rights in
# individual contents of the database are licensed under the Database
# Contents License: http://opendatacommons.org/licenses/dbcl/1.0/
#
# Antoinette Baujard, GATE Lyon Saint-Étienne, Université Jean Monnet, Saint-Étienne
# Renaud Blanch, LIG, Univ. Grenoble-Alpes
# Sylvain Bouveret, LIG, Univ. Grenoble-Alpes
# François Durand, LAMSADE, Université Paris-Dauphine
# Herrade Igersheim, CNRS, BETA, Université de Strasbourg
# Jérôme Lang, LAMSADE CNRS, Université Paris-Dauphine
# Annick Laruelle, UPV-EHU, Universidad del País Vasco
# Jean-François Laslier, CNRS, Paris School of Economics
# Isabelle Lebon, CREM, Universités Caen-Normandie et Rennes 1
# Vincent Merlin, CNRS, CREM, Universités Caen-Normandie et Rennes 1
#
################################################################################
#
# Dataset: Online experiment Evaluation Voting 0/1/2/3.
# Format: CSV with header
#
# Participants were asked to give a score to each candidate, on the scale (0,1,2,3).
# If the score is empty, it means that the voter did not evaluate the candidate (means
# the least score).
#
# * Column 1: Voter number
# * Column 2: score of Nathalie Arthaud
# * Column 3: score of François Asselineau
# * Column 4: score of Jacques Cheminade
# * Column 5: score of Nicolas Dupont-Aignan
# * Column 6: score of François Fillon
# * Column 7: score of Benoît Hamon
# * Column 8: score of Jean Lassalle
# * Column 9: score of Marine Le Pen
# * Column 10: score of Emmanuel Macron
# * Column 11: score of Jean-Luc Mélenchon
# * Column 12: score of Philippe Poutou
# * Column 13: vote at the first round of the official election (extracted from the questionnaire)
#
################################################################################
Voter,Nathalie Arthaud,François Asselineau,Jacques Cheminade,Nicolas Dupont-Aignan,François Fillon,Benoît Hamon,Jean Lassalle,Marine Le Pen,Emmanuel Macron,Jean-Luc Mélenchon,Philippe Poutou,official vote
Voter 8437,1,0,0,1,1,1,0,0,2,0,3,blanc
Voter 36834,0,0,1,0,0,2,1,0,0,3,0,Jean-Luc Mélenchon
Voter 6052,0,0,0,1,3,0,0,1,1,1,0,François Fillon
Voter 14705,1,0,1,0,0,3,0,0,2,1,2,Benoît Hamon
Voter 7701,,,,,,3,,,3,,,Emmanuel Macron
Voter 5491,1,0,0,0,0,3,0,0,0,2,2,Benoît Hamon
Voter 17104,0,1,0,2,2,1,0,1,1,0,0,François Fillon
Voter 16074,,,1,,1,3,,,3,1,,Benoît Hamon
Voter 30134,,,,,,3,,,1,3,,Benoît Hamon
Voter 28745,1,1,0,0,0,2,0,0,0,3,2,Jean-Luc Mélenchon
Voter 27532,0,0,0,0,0,3,0,0,2,1,0,Benoît Hamon
Voter 23135,2,0,0,0,0,3,1,0,1,3,1,Jean-Luc Mélenchon
Voter 14090,0,0,0,1,0,3,0,0,0,2,2,Benoît Hamon
Voter 11691,0,0,0,0,2,1,0,0,3,2,1,Emmanuel Macron
Voter 8565,2,0,0,0,0,1,0,0,0,3,3,Jean-Luc Mélenchon
Voter 17633,1,0,0,0,0,2,0,0,1,2,1,incertitude
Voter 11581,1,0,1,0,0,3,2,0,2,3,0,Benoît Hamon
Voter 28370,0,0,0,0,1,2,0,0,3,0,0,Emmanuel Macron
Voter 15282,0,1,0,1,1,2,0,0,3,2,1,Emmanuel Macron
Voter 15511,0,0,0,0,0,0,0,0,3,0,0,Emmanuel Macron
Voter 41,0,0,0,1,2,1,1,0,3,1,0,Emmanuel Macron
Voter 4424,1,0,0,0,0,2,0,0,1,2,1,incertitude
Voter 2538,2,,,,,1,,,,3,2,Jean-Luc Mélenchon
Voter 29863,,,,,,3,,,1,1,,Benoît Hamon
Voter 17534,1,,,1,,1,1,,,3,2,Jean-Luc Mélenchon
Voter 6916,0,,,0,0,3,,0,0,2,1,Benoît Hamon
Voter 26317,2,0,0,1,0,2,0,0,1,3,1,Jean-Luc Mélenchon
Voter 12894,1,1,0,1,0,3,1,0,0,3,1,Jean-Luc Mélenchon
Voter 36410,1,0,1,0,0,2,1,0,2,3,1,Emmanuel Macron
Voter 19971,0,,0,0,1,3,1,0,3,1,0,Emmanuel Macron
Voter 10204,1,0,2,0,0,2,0,0,0,3,2,Jean-Luc Mélenchon
Voter 35453,1,,,,,2,,0,,2,1,Jean-Luc Mélenchon
Voter 14375,0,0,0,0,0,0,0,0,3,2,0,Emmanuel Macron
Voter 13522,,,,,,2,2,,3,3,,Emmanuel Macron
Voter 20599,2,0,0,0,0,2,0,0,0,3,3,Jean-Luc Mélenchon
Voter 28788,,,,,,3,,,,3,,Benoît Hamon
Voter 19488,0,0,0,0,1,3,1,0,3,3,1,Jean-Luc Mélenchon
Voter 8743,,,,0,0,3,,0,1,3,,Jean-Luc Mélenchon
Voter 8151,,,,,0,2,,0,2,2,,incertitude
Voter 7355,0,,,,,3,,0,1,3,1,Jean-Luc Mélenchon
Voter 22904,,,,,,2,,,2,,,Benoît Hamon
Voter 5824,1,0,0,0,1,2,0,0,2,1,0,Emmanuel Macron
Voter 1708,1,0,,,,3,,,1,2,,Emmanuel Macron
Voter 6014,1,0,0,2,0,2,0,0,1,1,1,Benoît Hamon
Voter 36686,1,1,1,0,0,3,1,0,2,1,1,Benoît Hamon
Voter 27303,,,,,1,2,,0,2,2,,incertitude
Voter 8325,0,0,0,0,0,3,0,0,2,1,1,Emmanuel Macron
Voter 6957,0,0,0,0,0,0,0,0,0,1,0,Jean-Luc Mélenchon
Voter 30180,0,0,0,0,0,3,0,0,1,2,0,Benoît Hamon
Voter 20300,,,,,,3,,,,2,,Benoît Hamon
Voter 15890,1,0,0,0,0,2,0,0,2,2,1,incertitude
Voter 30041,1,1,0,2,0,2,0,0,1,3,1,Jean-Luc Mélenchon
Voter 36705,0,0,0,0,0,3,0,0,1,2,2,Benoît Hamon
Voter 722,2,1,0,0,0,1,1,0,0,3,2,Jean-Luc Mélenchon
Voter 2008,0,0,0,0,1,2,2,0,3,1,0,Emmanuel Macron
Voter 10133,0,0,0,1,3,0,1,1,1,0,0,François Fillon
Voter 13650,0,0,1,0,2,0,0,0,2,1,0,abstention
Voter 26760,1,0,0,0,0,3,0,0,3,0,1,Emmanuel Macron
Voter 1453,1,,,,,2,,,,3,,Jean-Luc Mélenchon
Voter 21317,2,0,0,0,0,2,0,0,0,3,3,Jean-Luc Mélenchon
Voter 13079,1,,,2,,2,2,,,3,,Jean-Luc Mélenchon
Voter 3338,0,0,0,0,3,0,0,0,3,0,0,François Fillon
Voter 20431,,2,2,,,,,3,,2,,incertitude
Voter 28375,1,0,0,0,0,2,0,0,3,2,1,Emmanuel Macron
Voter 18966,,0,,,,3,0,,2,1,,Benoît Hamon
Voter 12514,1,0,1,0,0,2,1,0,2,3,2,Jean-Luc Mélenchon
Voter 25163,0,0,0,0,0,1,0,0,2,1,0,Emmanuel Macron
Voter 2201,3,1,0,1,0,2,,0,1,3,3,Jean-Luc Mélenchon
Voter 4497,0,0,0,2,2,2,2,0,3,1,0,Emmanuel Macron
Voter 23556,2,,,,,2,,,,3,2,Jean-Luc Mélenchon
Voter 13903,2,0,0,0,0,3,1,0,1,3,2,Jean-Luc Mélenchon
Voter 2809,1,0,0,0,0,3,0,1,0,2,2,Benoît Hamon
Voter 32869,,,,,1,2,1,,3,,,Emmanuel Macron
Voter 21699,0,0,0,1,3,2,0,0,2,0,0,François Fillon
Voter 12303,2,0,0,1,0,1,1,0,1,2,3,incertitude
Voter 8927,1,0,0,0,0,3,0,0,1,2,1,Benoît Hamon
Voter 22777,0,0,0,0,2,3,0,0,2,0,0,Emmanuel Macron
Voter 28427,1,0,0,0,0,3,1,0,1,3,1,Jean-Luc Mélenchon
Voter 14782,2,1,1,0,0,3,1,0,1,3,2,Jean-Luc Mélenchon
Voter 14755,1,0,0,0,0,2,1,0,1,3,2,ne se prononce pas
Voter 26839,3,,,,,2,,,,2,3,Jean-Luc Mélenchon
Voter 27187,1,,,,,2,1,,3,1,1,Emmanuel Macron
Voter 11009,,,,,,0,,,3,3,,incertitude
Voter 29599,0,0,0,0,0,3,0,0,0,0,0,Benoît Hamon
Voter 6005,2,,,,,2,,,,1,3,Philippe Poutou
Voter 11912,2,0,0,1,1,3,1,0,1,2,2,Benoît Hamon
Voter 14035,3,,,,,,,,,3,3,Philippe Poutou
Voter 7365,1,0,2,1,0,3,1,0,2,3,1,Benoît Hamon
Voter 28142,,1,,,,2,,,,3,,Jean-Luc Mélenchon
Voter 35140,3,,,,,3,,,,3,3,Jean-Luc Mélenchon
Voter 15582,2,,,,,1,1,,,2,2,abstention
Voter 3793,,0,,,,3,,,1,2,,Benoît Hamon
Voter 11255,1,0,0,1,1,2,1,0,3,2,1,Emmanuel Macron
Voter 25057,2,0,0,0,0,2,0,0,,3,1,Jean-Luc Mélenchon
Voter 18404,1,0,0,0,0,2,1,0,1,3,3,Philippe Poutou
Voter 16489,2,0,0,0,0,3,0,0,0,3,2,Jean-Luc Mélenchon
Voter 5666,1,0,1,0,0,3,1,0,0,3,1,Jean-Luc Mélenchon
Voter 34531,0,0,0,2,0,1,1,0,3,0,0,Emmanuel Macron
Voter 16871,,,,,,,,,,,1,abstention
Voter 29439,2,0,0,0,0,2,0,0,0,2,1,Jean-Luc Mélenchon
Voter 5210,1,,,,,2,,,,3,1,Jean-Luc Mélenchon
Voter 23645,1,0,0,0,0,2,1,0,1,3,1,Jean-Luc Mélenchon
Voter 15281,1,0,0,0,0,2,0,0,0,3,1,Jean-Luc Mélenchon
Voter 10164,1,2,1,0,0,1,1,0,0,3,3,Jean-Luc Mélenchon
Voter 26685,1,0,0,0,0,2,1,0,1,3,1,Jean-Luc Mélenchon
Voter 2429,0,0,1,0,0,1,0,0,2,3,0,Jean-Luc Mélenchon
Voter 14668,,,,3,,,,,1,,,Nicolas Dupont-Aignan
Voter 20872,0,2,0,1,1,0,1,3,0,0,0,Marine Le Pen
Voter 35106,1,0,0,0,1,1,0,0,3,1,1,Emmanuel Macron
Voter 2941,2,0,0,0,0,1,0,0,0,3,3,Jean-Luc Mélenchon
Voter 9503,3,,,,,,,,,2,3,Philippe Poutou
Voter 14938,2,0,0,0,0,2,0,0,0,3,2,Jean-Luc Mélenchon
Voter 1735,2,0,1,0,0,3,1,0,1,3,2,Jean-Luc Mélenchon
Voter 8953,0,0,0,0,0,1,0,1,1,2,1,abstention
Voter 16894,0,,,,1,2,1,,2,1,,Emmanuel Macron
Voter 18736,,,,,,1,,,,2,2,abstention
Voter 5467,,,,,,3,,,3,3,,Emmanuel Macron
Voter 9124,,,,,1,1,2,,3,,,Emmanuel Macron
Voter 19712,1,2,1,3,0,1,2,1,0,3,1,Jean-Luc Mélenchon
Voter 2351,2,,,,,2,,,,3,2,blanc
Voter 3639,3,,2,,0,2,,0,1,3,3,Jean-Luc Mélenchon
Voter 37431,,,,,,3,,,1,2,,Benoît Hamon
Voter 25090,,1,,,1,2,,1,3,2,,Emmanuel Macron
Voter 32657,0,0,0,0,0,3,0,0,1,2,0,Benoît Hamon
Voter 12750,1,1,1,1,0,2,1,2,2,2,2,Benoît Hamon
Voter 16606,2,,,,,1,,,,3,2,Jean-Luc Mélenchon
Voter 6651,,,,,,3,1,,1,3,,Jean-Luc Mélenchon
Voter 36605,2,0,1,0,0,3,1,0,2,2,2,Benoît Hamon
Voter 14112,1,0,1,0,0,3,1,0,2,3,1,incertitude
Voter 12866,3,1,2,0,0,1,1,0,0,2,3,Nathalie Arthaud
Voter 13780,1,0,0,0,0,3,0,0,0,3,2,Jean-Luc Mélenchon
Voter 6748,,,,,,,,,3,,,Emmanuel Macron
Voter 34975,2,0,0,0,0,3,0,0,2,3,1,Emmanuel Macron
Voter 15433,1,1,1,0,0,2,1,0,3,3,1,Jean-Luc Mélenchon
Voter 5595,1,0,0,0,0,2,0,0,2,2,1,Benoît Hamon
Voter 15311,0,0,0,0,0,3,0,0,2,1,0,incertitude
Voter 23683,,2,1,2,,1,0,1,,2,,Nicolas Dupont-Aignan
Voter 11748,1,0,1,0,0,2,1,1,2,3,1,Jean-Luc Mélenchon
Voter 31740,1,0,0,0,0,3,0,0,1,2,1,Jean-Luc Mélenchon
Voter 13439,3,2,0,,,3,2,,1,3,3,Jean-Luc Mélenchon
Voter 34653,1,0,0,0,0,3,0,0,2,1,1,Emmanuel Macron
Voter 16738,,,,,,3,,,1,3,,Benoît Hamon
Voter 28035,0,0,0,0,0,2,0,0,0,3,1,Jean-Luc Mélenchon
Voter 7918,0,0,0,1,0,0,0,0,3,0,0,Emmanuel Macron
Voter 9690,2,0,1,1,0,2,1,0,1,3,3,Jean-Luc Mélenchon
Voter 2518,1,3,2,1,0,0,1,0,0,1,1,François Asselineau
Voter 65,,,,,3,1,,,3,,,incertitude
Voter 23182,,,,,,3,,,1,1,,Benoît Hamon
Voter 5914,0,1,0,1,0,2,0,0,3,2,1,Emmanuel Macron
Voter 25745,1,3,1,0,0,0,1,0,0,1,1,François Asselineau
Voter 7735,1,,1,,,3,1,,,3,1,incertitude
Voter 21074,1,0,1,0,0,3,1,0,3,3,1,Jean-Luc Mélenchon
Voter 188,0,0,0,0,0,1,0,0,3,1,0,Emmanuel Macron
Voter 18372,1,1,2,1,0,2,1,1,0,3,2,Jean-Luc Mélenchon
Voter 16931,0,2,1,1,3,0,2,2,1,0,0,François Fillon
Voter 20004,0,1,1,1,0,2,1,0,2,3,1,Jean-Luc Mélenchon
Voter 3420,0,0,0,0,0,3,0,0,3,2,1,Benoît Hamon
Voter 15517,2,2,,,,3,,,,2,2,Jean-Luc Mélenchon
Voter 21548,,,1,,,1,1,,2,2,1,Jean-Luc Mélenchon
Voter 19887,1,1,1,0,0,0,0,0,0,3,2,Jean-Luc Mélenchon
Voter 24204,0,0,0,1,0,2,0,0,3,1,0,Emmanuel Macron
Voter 26160,1,1,1,1,0,2,1,0,0,3,2,Jean-Luc Mélenchon
Voter 35030,2,1,0,0,0,2,0,0,1,3,3,Jean-Luc Mélenchon
Voter 3756,0,0,0,0,0,3,0,0,2,2,0,Benoît Hamon
Voter 5700,0,0,0,1,1,2,0,0,2,3,1,Jean-Luc Mélenchon
Voter 7230,1,0,0,0,0,3,0,0,0,3,2,Jean-Luc Mélenchon
Voter 13010,0,0,1,0,2,1,0,0,3,1,0,Emmanuel Macron
Voter 20965,1,0,0,0,0,2,0,0,1,2,1,Jean-Luc Mélenchon
Voter 7891,1,0,0,0,0,2,0,0,0,3,1,Jean-Luc Mélenchon
Voter 2832,2,0,1,0,0,2,1,0,1,3,2,Jean-Luc Mélenchon
Voter 19337,0,0,0,0,0,1,1,0,3,2,1,Emmanuel Macron
Voter 9933,1,0,0,0,0,1,2,0,0,2,3,Philippe Poutou
Voter 1672,0,0,1,1,0,2,3,0,2,2,0,Jean Lassalle
Voter 11577,3,,,,,3,,,,3,3,Benoît Hamon
Voter 22202,,,,,,2,1,,3,,,Emmanuel Macron
Voter 3074,1,0,1,0,0,2,0,0,1,2,1,Jean-Luc Mélenchon
Voter 28308,,0,1,3,,3,3,,,1,1,Benoît Hamon
Voter 12844,1,0,0,0,1,2,0,0,3,2,0,Emmanuel Macron
Voter 15930,1,3,0,2,0,2,0,0,1,3,2,François Asselineau
Voter 18285,0,0,0,0,1,2,0,0,3,2,0,Emmanuel Macron
Voter 37593,1,,,,,2,,0,,3,1,
Voter 15771,0,0,0,1,0,2,3,0,3,1,0,Emmanuel Macron
Voter 7294,,,,,,,,,,3,3,Jean-Luc Mélenchon
Voter 15416,1,0,0,0,0,1,0,0,1,2,3,Philippe Poutou
Voter 21090,,,,,,3,,,3,3,,Emmanuel Macron
Voter 22541,1,0,1,0,0,2,1,0,1,3,2,Jean-Luc Mélenchon
Voter 8380,1,0,0,0,0,2,0,0,2,1,1,Benoît Hamon
Voter 25132,1,0,0,0,0,3,0,0,2,1,1,incertitude
Voter 22155,2,,,1,,1,1,,,3,2,Jean-Luc Mélenchon
Voter 28588,1,1,1,0,0,2,0,0,1,3,2,Jean-Luc Mélenchon
Voter 14058,1,,,,,2,,,3,1,1,Emmanuel Macron
Voter 7776,1,0,1,0,0,2,0,0,0,3,1,Jean-Luc Mélenchon
Voter 35589,1,,,,,,,,,3,2,Jean-Luc Mélenchon
Voter 13514,0,1,0,2,3,0,1,2,0,1,0,François Fillon
Voter 2507,0,,,,2,1,,0,2,1,,Emmanuel Macron
Voter 23616,0,0,0,0,3,1,1,1,1,1,0,François Fillon
Voter 24785,1,1,1,1,0,2,1,0,1,3,1,Jean-Luc Mélenchon
Voter 5205,0,0,0,0,0,2,0,0,0,1,0,Benoît Hamon
Voter 27276,,,0,,0,2,,0,3,1,,Emmanuel Macron
Voter 1637,3,0,1,0,0,2,2,0,0,3,2,Jean-Luc Mélenchon
Voter 10697,0,1,2,1,0,2,1,0,1,3,1,Jean-Luc Mélenchon
Voter 34263,2,1,0,0,0,2,1,0,0,3,3,Jean-Luc Mélenchon
Voter 11629,1,0,0,0,0,3,0,0,1,3,2,Benoît Hamon
Voter 19428,3,0,0,0,0,3,2,0,1,2,3,Philippe Poutou
Voter 37282,,,1,,,3,1,,2,3,,Jean-Luc Mélenchon
Voter 9746,2,0,0,0,0,3,1,0,1,3,3,Benoît Hamon
Voter 9776,1,0,0,0,0,2,2,0,3,3,2,Emmanuel Macron
Voter 34542,2,0,0,0,0,3,0,0,2,3,3,Jean-Luc Mélenchon
Voter 19212,,,,,,3,,,,1,1,Benoît Hamon
Voter 13680,2,0,0,1,0,3,1,0,0,3,2,Jean-Luc Mélenchon
Voter 3278,0,0,0,0,1,2,0,0,3,1,0,incertitude
Voter 25547,3,0,0,0,0,3,0,0,1,2,3,incertitude
Voter 16413,0,1,1,1,0,2,1,0,1,3,1,Jean-Luc Mélenchon
Voter 29106,0,0,0,2,2,1,1,0,3,0,0,ne se prononce pas
Voter 28661,1,0,0,0,0,3,2,0,0,2,1,abstention
Voter 23687,0,,,0,1,1,,,3,1,,Emmanuel Macron
Voter 29218,,,,,,2,1,,1,3,1,Jean-Luc Mélenchon
Voter 10007,0,0,0,0,0,3,0,0,1,1,1,Benoît Hamon
Voter 22048,3,,,,,3,,,,3,3,Benoît Hamon
Voter 5995,,,,,,3,,,,1,,Benoît Hamon
Voter 23894,1,0,0,0,0,3,0,0,1,2,1,Benoît Hamon
Voter 21858,3,0,0,0,0,1,0,0,0,3,2,Jean-Luc Mélenchon
Voter 9380,0,0,0,0,0,3,0,0,0,2,1,incertitude
Voter 6262,1,0,0,0,0,3,0,0,2,2,1,Emmanuel Macron
Voter 33324,1,0,1,0,0,2,2,0,0,3,2,Jean-Luc Mélenchon
Voter 4126,2,,,,,3,1,,1,3,2,Jean-Luc Mélenchon
Voter 14666,1,0,0,0,0,1,0,0,0,3,1,Jean-Luc Mélenchon
Voter 28291,0,0,1,0,0,2,2,0,3,1,0,Emmanuel Macron
Voter 24572,2,0,1,1,0,2,2,0,1,3,2,Jean-Luc Mélenchon
Voter 7527,3,0,0,0,0,1,0,0,0,2,3,Philippe Poutou
Voter 6509,0,2,0,2,0,2,0,0,1,3,1,Jean-Luc Mélenchon
Voter 29553,0,1,1,1,2,2,1,0,3,2,1,abstention
Voter 27325,0,0,1,,0,3,3,0,3,1,3,Jean Lassalle
Voter 25482,0,0,0,0,0,3,0,0,2,1,1,incertitude
Voter 4370,,,,,,2,,,1,3,,abstention
Voter 25502,2,0,1,0,0,3,1,0,1,2,3,Benoît Hamon
Voter 6506,1,,,,,,,,,3,1,Jean-Luc Mélenchon
Voter 9863,,,,,,3,,,,3,3,Jean-Luc Mélenchon
Voter 30052,0,0,2,2,1,3,3,0,2,3,0,Benoît Hamon
Voter 24787,,,,,,1,,,,3,2,Jean-Luc Mélenchon
Voter 29883,2,3,0,1,0,2,0,0,0,3,2,Jean-Luc Mélenchon
Voter 28955,1,0,0,0,0,3,1,0,0,3,3,Jean-Luc Mélenchon
Voter 23148,3,0,1,0,0,1,,0,0,3,2,Jean-Luc Mélenchon
Voter 36494,0,0,0,0,0,3,0,0,2,2,0,Benoît Hamon
Voter 28704,2,1,1,1,1,3,1,0,0,3,2,Benoît Hamon
Voter 7802,0,0,0,0,0,2,0,0,0,3,0,Jean-Luc Mélenchon
Voter 26139,0,0,0,0,0,2,0,0,3,1,0,Emmanuel Macron
Voter 19874,0,1,1,0,1,1,0,0,3,0,2,Emmanuel Macron
Voter 16349,1,,,,1,1,,,2,1,1,blanc
Voter 20166,,,,,,3,1,,1,2,,Benoît Hamon
Voter 20692,0,0,0,0,2,1,1,0,3,2,1,Emmanuel Macron
Voter 24033,1,3,0,1,0,3,1,1,2,2,1,François Asselineau
Voter 29154,0,0,0,0,1,2,0,0,2,2,0,Jean-Luc Mélenchon
Voter 594,1,0,0,0,0,2,1,0,1,2,1,Jean-Luc Mélenchon
Voter 34288,,,,,,2,1,,1,3,,Jean-Luc Mélenchon
Voter 21926,1,0,0,0,0,3,0,0,1,3,1,incertitude
Voter 28269,0,0,0,0,1,2,0,0,2,1,1,Benoît Hamon
Voter 25351,1,1,0,1,0,2,0,1,0,3,3,Jean-Luc Mélenchon
Voter 23374,0,0,0,0,0,2,1,0,3,1,0,Emmanuel Macron
Voter 5081,1,0,1,0,0,2,0,0,2,3,0,incertitude
Voter 32590,0,0,1,1,0,2,0,0,1,2,1,Benoît Hamon
Voter 24231,2,0,0,0,0,2,0,0,1,2,3,Philippe Poutou
Voter 36765,1,0,0,0,0,1,0,0,1,3,1,Jean-Luc Mélenchon
Voter 22269,,,,0,,,,,,3,,Jean-Luc Mélenchon
Voter 34041,0,0,0,0,0,3,0,0,2,1,2,Benoît Hamon
Voter 33193,,,,,,0,,,0,3,2,Jean-Luc Mélenchon
Voter 4860,,,0,,,2,,,1,3,,Jean-Luc Mélenchon
Voter 24788,3,2,1,0,0,2,1,0,0,3,3,Jean-Luc Mélenchon
Voter 12625,1,0,0,0,0,3,0,0,0,2,1,incertitude
Voter 17668,1,,0,0,0,2,,,1,3,1,Jean-Luc Mélenchon
Voter 2490,1,0,0,0,0,2,1,0,0,3,2,Jean-Luc Mélenchon
Voter 33100,2,1,1,0,0,3,1,0,1,3,3,Jean-Luc Mélenchon
Voter 2585,0,0,0,0,0,2,1,0,3,1,0,Emmanuel Macron
Voter 1112,1,0,0,0,0,1,0,0,0,3,2,Jean-Luc Mélenchon
Voter 19967,0,0,0,1,2,0,0,1,2,0,0,François Fillon
Voter 23076,1,0,1,0,0,2,1,0,1,2,1,Benoît Hamon
Voter 25652,,,1,,2,1,3,,1,,,incertitude
Voter 6859,1,1,1,0,0,1,1,0,0,2,1,Jean-Luc Mélenchon
Voter 28053,0,0,0,1,0,2,1,0,3,2,0,Emmanuel Macron
Voter 516,0,0,0,0,0,3,1,,1,2,0,Benoît Hamon
Voter 4373,3,0,0,0,0,1,0,0,0,3,3,Philippe Poutou
Voter 18878,1,,,,,,,,,3,2,Jean-Luc Mélenchon
Voter 24614,,,,,,1,,,,3,1,abstention
Voter 4790,0,1,0,2,1,0,1,2,0,2,1,abstention
Voter 4248,2,0,0,0,0,2,1,0,0,1,1,abstention
Voter 6098,0,0,0,0,0,3,0,0,2,3,1,Emmanuel Macron
Voter 26216,1,1,1,1,0,1,2,0,3,3,2,incertitude
Voter 21894,1,0,0,0,0,2,0,0,1,2,3,Philippe Poutou
Voter 19155,,,,,,,,,,3,2,Jean-Luc Mélenchon
Voter 5399,0,0,0,0,0,1,0,0,0,1,0,blanc
Voter 22650,1,,,,,3,,,3,2,,Emmanuel Macron
Voter 21202,0,,,,,3,0,,,1,2,Benoît Hamon
Voter 34952,0,1,0,3,0,0,2,2,1,3,1,Jean-Luc Mélenchon
Voter 24507,0,0,0,0,0,0,0,0,0,0,0,incertitude
Voter 19780,0,0,0,,0,3,0,0,1,3,0,Benoît Hamon
Voter 32025,1,0,0,0,0,1,0,0,0,2,2,Jean-Luc Mélenchon
Voter 30550,,,,,0,3,,,3,2,,abstention
Voter 6948,1,0,1,0,0,3,0,0,1,3,2,Jean-Luc Mélenchon
Voter 11208,,,,2,0,1,,3,1,2,1,incertitude
Voter 3541,2,1,0,0,1,1,1,1,0,2,2,Jean-Luc Mélenchon
Voter 17025,1,0,1,0,0,3,1,0,1,2,2,Benoît Hamon
Voter 23681,0,0,1,0,0,2,0,0,2,3,1,Jean-Luc Mélenchon
Voter 9879,2,0,0,0,0,3,0,0,2,3,3,Benoît Hamon
Voter 165,2,,,,,3,,,,3,1,Jean-Luc Mélenchon
Voter 30085,0,0,0,0,1,3,0,0,3,2,3,Emmanuel Macron
Voter 21969,3,1,0,1,0,3,1,0,1,3,2,Jean-Luc Mélenchon
Voter 14297,,1,,,1,2,,0,0,2,2,Jean-Luc Mélenchon
Voter 29914,0,0,0,0,0,2,0,0,1,3,0,Jean-Luc Mélenchon
Voter 29896,2,2,2,2,0,1,2,0,0,3,2,Jean-Luc Mélenchon
Voter 17475,2,,,,,1,,,,3,2,Jean-Luc Mélenchon
Voter 821,0,0,0,0,0,3,1,0,2,1,0,Benoît Hamon
Voter 11680,0,1,2,3,0,1,2,2,0,2,1,Nicolas Dupont-Aignan
Voter 29562,1,2,1,,,2,,,2,2,1,Jean-Luc Mélenchon
Voter 29008,,,,,2,1,,,2,2,,ne se prononce pas
Voter 14306,1,0,0,,0,2,,0,0,3,3,abstention
Voter 1327,0,0,0,0,0,3,0,0,1,0,0,Benoît Hamon
Voter 7695,3,,,0,,2,0,0,,3,3,Jean-Luc Mélenchon
Voter 19955,0,0,0,0,0,3,0,0,1,1,1,Benoît Hamon
Voter 24262,0,0,0,0,0,2,0,0,3,2,1,Emmanuel Macron
Voter 21550,0,0,0,3,3,0,0,1,2,0,0,François Fillon
Voter 25311,1,,,0,0,2,,0,1,2,1,incertitude
Voter 27332,0,0,0,0,0,1,0,0,2,0,0,Emmanuel Macron
Voter 19596,,,,,,,,,,,3,Philippe Poutou
Voter 8980,0,0,0,1,1,3,0,0,3,2,0,Benoît Hamon
Voter 35232,2,0,1,0,0,3,0,0,1,3,2,non inscrit
Voter 29655,0,0,0,0,1,1,0,0,3,0,0,Emmanuel Macron
Voter 21193,0,0,0,1,0,2,0,0,2,2,0,Benoît Hamon
Voter 16244,0,1,1,1,0,2,0,0,3,3,0,Emmanuel Macron
Voter 25704,3,1,3,1,0,3,2,0,1,3,2,Jean-Luc Mélenchon
Voter 18499,,2,,2,3,,,,3,,,Emmanuel Macron
Voter 2197,1,0,0,0,0,1,0,0,1,2,0,incertitude
Voter 8099,3,2,2,2,2,3,2,0,3,3,2,Emmanuel Macron
Voter 17366,0,0,0,0,0,2,0,0,3,1,0,Emmanuel Macron
Voter 2907,1,,,,,3,,,1,2,2,Benoît Hamon
Voter 9461,1,0,0,0,0,3,0,0,1,3,1,Benoît Hamon
Voter 25336,0,,,,,1,,,1,3,1,Jean-Luc Mélenchon
Voter 23846,1,0,0,0,0,3,1,0,2,2,0,Benoît Hamon
Voter 341,1,0,0,0,1,3,0,0,3,1,1,incertitude
Voter 29694,0,1,1,1,0,2,2,0,1,3,2,Jean-Luc Mélenchon
Voter 8720,1,0,0,0,0,2,0,0,0,3,2,Jean-Luc Mélenchon
Voter 13453,,,,,,1,,,,2,,Jean-Luc Mélenchon
Voter 6746,,,,,,,,,,3,,Jean-Luc Mélenchon
Voter 11881,1,0,0,0,0,3,1,0,2,3,1,Jean-Luc Mélenchon
Voter 301,0,0,0,0,0,2,0,0,1,3,0,Jean-Luc Mélenchon
Voter 29253,1,0,1,0,0,3,1,0,2,2,2,Benoît Hamon
Voter 6715,1,,,,0,1,,3,,,3,Jean-Luc Mélenchon
Voter 28915,,,1,,1,2,1,,2,1,1,incertitude
Voter 3315,,,,,1,,,,1,3,,Jean-Luc Mélenchon
Voter 16275,1,0,0,0,0,3,0,0,0,1,1,Benoît Hamon
